Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
Yalbac 706D,706,D,9230745,Paca,1,2017,9,23,19.11,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9230751,Paca,1,2017,9,23,22.31,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9230754,Paca,1,2017,9,23,23.01,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9240769,Paca,1,2017,9,24,21.28,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9240772,Paca,1,2017,9,24,22.11,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9250775,Paca,1,2017,9,25,1,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9250781,Paca,1,2017,9,25,20.26,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9250784,Paca,1,2017,9,25,22.55,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9260790,Paca,1,2017,9,26,22.26,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,8290583,Puma,1,2017,8,29,17.49,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,8110394,White-nosed Coati,1,2017,8,11,11.23,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,8060346,White-tailed Deer,2,2017,8,6,9.23,met bambi,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9040610,White-tailed Deer,1,2017,9,6,9.27,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9070613,White-tailed Deer,1,2017,9,7,6.39,,Bushnell,Laguna Seca,Yes
Yalbac 706D,706,D,9100646,White-tailed Deer,1,2017,9,10,9.09,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,9280019,Agouti,2,2017,9,28,14.4,met jong,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10060037,Agouti,1,2017,10,6,10.28,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10070043,Agouti,2,2017,10,7,8.48,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10200064,Agouti,1,2017,10,20,9.04,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10050025,Crested guan,3,2017,10,5,10.31,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,9280013,Great Curassow,2,2017,9,28,8.23,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10080052,Ocelot,1,2017,10,8,22.01,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10210067,Paca,1,2017,10,21,7.56,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10060040,Red Brocket Deer,1,2017,10,6,23.02,,Bushnell,Laguna Seca,Yes
Yalbac 706E,706,E,10080049,Unknown,1,2017,10,8,12.55,,Bushnell,Laguna Seca,Yes
Yalbac 707A,707,A,2030745,Baird's Tapir,1,2017,2,3,18.43,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1280017,Crested guan,1,2017,1,28,7,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1280033,Crested guan,1,2017,1,28,8.15,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1280043,Crested guan,1,2017,1,28,10.03,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1280049,Crested guan,1,2017,1,28,16.45,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1290101,Crested guan,1,2017,1,29,8.18,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1300241,Crested guan,1,2017,1,30,11.55,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1300249,Crested guan,1,2017,1,30,12.51,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1300261,Crested guan,2,2017,1,30,16.52,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310289,Crested guan,1,2017,1,31,7.47,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310301,Crested guan,1,2017,1,31,8.1,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310325,Crested guan,1,2017,1,31,11.16,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310333,Crested guan,1,2017,1,31,11.48,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310349,Crested guan,1,2017,1,31,12.31,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310357,Crested guan,2,2017,1,31,15.14,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010381,Crested guan,2,2017,2,1,6.14,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010393,Crested guan,1,2017,2,1,7.18,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010433,Crested guan,2,2017,2,1,8.03,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010455,Crested guan,1,2017,2,1,8.35,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010473,Crested guan,1,2017,2,1,9.29,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010493,Crested guan,1,2017,2,1,14.41,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010501,Crested guan,1,2017,2,1,15.16,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2020537,Crested guan,2,2017,2,2,8.35,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2020557,Crested guan,2,2017,2,2,11.28,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2020589,Crested guan,1,2017,2,2,12,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030643,Crested guan,1,2017,2,3,7.07,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030669,Crested guan,2,2017,2,3,9.06,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030659,Crested guan,1,2017,2,3,9.5,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030701,Crested guan,1,2017,2,3,11.01,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2040782,Crested guan,1,2017,2,4,10.38,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2040793,Crested guan,1,2017,2,4,11.13,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2040797,Crested guan,1,2017,2,4,16.48,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050801,Crested guan,1,2017,2,5,7.4,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050853,Crested guan,1,2017,2,5,10.17,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050865,Crested guan,1,2017,2,5,11.49,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050873,Crested guan,1,2017,2,5,14.15,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050881,Crested guan,1,2017,2,5,15.43,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2060909,Crested guan,1,2017,2,6,11.56,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2070018,Crested guan,1,2017,2,7,11.02,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2070046,Crested guan,1,2017,2,7,18.06,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2080062,Crested guan,1,2017,2,8,8.01,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1290073,Great Curassow,2,2017,1,29,7.26,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1300217,Great Curassow,2,2017,1,30,7.33,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310322,Great Curassow,1,2017,1,31,10.09,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,1310369,Great Curassow,2,2017,1,31,16.57,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010413,Great Curassow,3,2017,2,1,7.48,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2010457,Great Curassow,4,2017,2,1,9.16,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030641,Great Curassow,1,2017,2,3,7.07,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2030723,Great Curassow,2,2017,2,3,16.27,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2050805,Great Curassow,3,2017,2,5,8.2,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2060913,Great Curassow,2,2017,2,6,16.1,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2060929,Great Curassow,1,2017,2,6,17.57,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2070002,Great Curassow,4,2017,2,7,8.05,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2070034,Great Curassow,1,2017,2,7,15.54,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2070937,Great Curassow,7,2017,2,7,7.56,,Bushnell,Laguna Seca,No
Yalbac 707A,707,A,2080050,Great Curassow,2,2017,2,8,7.15,,Bushnell,Laguna Seca,No
Yalbac 707D,707,D,7300177,Crested guan,1,2017,7,30,8.38,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7190017,Gray fox,1,2017,7,19,8.19,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7200029,Gray fox,1,2017,7,20,13.08,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7220045,Gray fox,1,2017,7,22,8.35,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7260133,Gray fox,1,2017,7,26,6.35,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7270153,Gray fox,1,2017,7,27,15.43,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7300181,Gray fox,1,2017,7,30,8.59,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7180005,Ocellated Turkey,1,2017,7,18,16.02,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7190013,Ocellated Turkey,1,2017,7,19,6.36,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7200033,Ocellated Turkey,1,2017,7,20,14.06,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7230105,Ocellated Turkey,1,2017,7,23,16.39,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7270137,Ocellated Turkey,3,2017,7,27,6.07,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7270157,Ocellated Turkey,1,2017,7,27,16.2,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7290165,Ocellated Turkey,1,2017,7,29,15.37,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7300173,Ocellated Turkey,1,2017,7,30,8.24,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7190021,Ocelot,1,2017,7,19,21.28,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7240125,Ocelot,1,2017,7,24,22.02,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7210041,Paca,1,2017,7,21,23,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7220053,White-tailed Deer,1,2017,7,22,14.14,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7230085,White-tailed Deer,1,2017,7,23,14.27,,Bushnell,Laguna Seca,Yes
Yalbac 707D,707,D,7230089,White-tailed Deer,1,2017,7,23,15.1,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10010041,Agouti,1,2017,10,1,17.46,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10020053,Agouti,1,2017,10,2,13.37,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10120129,Agouti,1,2017,10,12,5.54,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10130133,Agouti,1,2017,10,13,10.29,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10140145,Agouti,1,2017,10,14,8.05,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10270209,Agouti,1,2017,10,27,15.23,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10210181,Brown Four-eyed Opossum,1,2017,10,21,4.33,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10250193,Common Opossum,1,2017,10,25,1.04,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10110121,Crested guan,1,2017,10,11,11.47,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10060109,Gray fox,1,2017,10,6,12.1,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10150149,Gray fox,1,2017,10,15,10.23,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,9280009,Great Curassow,1,2017,9,28,6.07,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,9290017,Great Curassow,1,2017,9,29,7.51,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10030073,Great Curassow,1,2017,10,3,7.13,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10010045,Ocellated Turkey,1,2017,10,1,17.51,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10140137,Ocellated Turkey,2,2017,10,14,6.42,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10110125,Ocelot,1,2017,10,11,22.39,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10260201,Striped Hog-nosed Skunk,1,2017,10,26,5.06,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10010037,Tamandua,1,2017,10,1,5.11,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10090117,White-nosed Coati,1,2017,10,9,10.18,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10300221,White-nosed Coati,4,2017,10,30,14.43,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,9290025,White-tailed Deer,1,2017,9,29,10,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10020049,White-tailed Deer,1,2017,10,2,10.47,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10070113,White-tailed Deer,1,2017,10,7,6.32,,Bushnell,Laguna Seca,Yes
Yalbac 707E,707,E,10200174,White-tailed Deer,1,2017,10,20,15.11,,Bushnell,Laguna Seca,Yes
Yalbac 707F,707,F,11030047,Agouti,1,2017,11,3,9.32,,Bushnell,Laguna Seca,Yes
Yalbac 707F,707,F,11030053,Great Curassow,1,2017,11,3,11.46,,Bushnell,Laguna Seca,Yes
Yalbac 707F,707,F,11010035,Striped Hog-nosed Skunk,1,2017,11,1,5.12,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,29,Agouti,1,2017,12,2,6.11,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,105,Agouti,1,2017,12,4,11.51,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,161,Agouti,1,2017,12,5,7.53,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,177,Agouti,1,2017,12,5,8.29,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,213,Agouti,1,2017,12,6,6.05,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,331,Agouti,1,2017,12,8,7.07,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,538,Agouti,1,2017,12,11,6.26,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,546,Agouti,1,2017,12,13,7.17,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,232,Gray fox,1,2017,12,7,10.56,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,534,Great Curassow,1,2017,12,10,6.12,,Bushnell,Laguna Seca,Yes
Yalbac 707G,707,G,530,Tayra,1,2017,12,9,11.11,,Bushnell,Laguna Seca,Yes
Yalbac 708A,708,A,121,Baird's Tapir,1,2017,2,24,9.53,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1627,Crested guan,1,2017,4,21,14.47,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1612,Gray fox,1,2017,4,20,6.04,,Moultrie,Yalbac,No
Yalbac 708A,708,A,88,Great Curassow,1,2017,2,23,7.38,,Moultrie,Yalbac,No
Yalbac 708A,708,A,118,Great Curassow,1,2017,2,24,9.48,,Moultrie,Yalbac,No
Yalbac 708A,708,A,217,Great Curassow,1,2017,3,15,16.43,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1615,Great Curassow,1,2017,4,20,13.52,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1636,Great Curassow,2,2017,4,27,6.04,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1642,Great Curassow,1,2017,5,2,7.45,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1648,Great Curassow,1,2017,5,3,15.25,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1657,Great Curassow,2,2017,5,6,16.25,,Moultrie,Yalbac,No
Yalbac 708A,708,A,84,Jaguar,1,2017,2,23,2.12,,Moultrie,Yalbac,No
Yalbac 708A,708,A,371,Jaguar,1,2017,3,22,4.31,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1576,Jaguar,1,2017,4,17,17.38,,Moultrie,Yalbac,No
Yalbac 708A,708,A,222,Ocellated Turkey,1,2017,3,16,9.01,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1517,Ocellated Turkey,1,2017,4,13,7.57,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1573,Ocellated Turkey,1,2017,4,17,13.58,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1609,Ocellated Turkey,1,2017,4,19,15.1,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1639,Ocellated Turkey,3,2017,5,1,8.29,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1645,Ocellated Turkey,1,2017,5,3,14.08,,Moultrie,Yalbac,No
Yalbac 708A,708,A,271,Ocelot,1,2017,3,18,0.31,,Moultrie,Yalbac,No
Yalbac 708A,708,A,229,Puma,1,2017,3,17,6.5,,Moultrie,Yalbac,No
Yalbac 708A,708,A,1544,Red Brocket Deer,1,2017,4,13,8.52,,Moultrie,Yalbac,No
Yalbac 708B,708,B,61,Agouti,1,2017,5,25,6.12,,Moultrie,Yalbac,No
Yalbac 708B,708,B,58,Baird's Tapir,1,2017,5,25,5.03,,Moultrie,Yalbac,No
Yalbac 708B,708,B,121,Baird's Tapir,1,2017,6,6,4.04,,Moultrie,Yalbac,No
Yalbac 708B,708,B,133,Baird's Tapir,1,2017,6,7,21.1,,Moultrie,Yalbac,No
Yalbac 708B,708,B,142,Baird's Tapir,1,2017,6,9,3.07,,Moultrie,Yalbac,No
Yalbac 708B,708,B,169,Baird's Tapir,1,2017,6,15,2.39,,Moultrie,Yalbac,No
Yalbac 708B,708,B,268,Baird's Tapir,1,2017,7,11,21.31,,Moultrie,Yalbac,No
Yalbac 708B,708,B,286,Baird's Tapir,1,2017,7,16,22.41,,Moultrie,Yalbac,No
Yalbac 708B,708,B,70,Common Opossum,1,2017,5,26,22.53,,Moultrie,Yalbac,No
Yalbac 708B,708,B,28,Gray fox,1,2017,5,17,0.48,,Moultrie,Yalbac,No
Yalbac 708B,708,B,31,Gray fox,1,2017,5,17,2.59,,Moultrie,Yalbac,No
Yalbac 708B,708,B,163,Gray fox,1,2017,6,12,15.54,,Moultrie,Yalbac,No
Yalbac 708B,708,B,181,Gray fox,1,2017,6,21,22.13,,Moultrie,Yalbac,No
Yalbac 708B,708,B,208,Gray fox,2,2017,7,3,21.19,,Moultrie,Yalbac,No
Yalbac 708B,708,B,265,Gray fox,1,2017,7,10,22.4,,Moultrie,Yalbac,No
Yalbac 708B,708,B,25,Great Curassow,1,2017,5,16,18.14,,Moultrie,Yalbac,No
Yalbac 708B,708,B,34,Great Curassow,1,2017,5,19,7.59,,Moultrie,Yalbac,No
Yalbac 708B,708,B,76,Great Curassow,1,2017,5,28,10.46,,Moultrie,Yalbac,No
Yalbac 708B,708,B,85,Great Curassow,1,2017,6,2,8.16,,Moultrie,Yalbac,No
Yalbac 708B,708,B,109,Great Curassow,1,2017,6,4,8.26,,Moultrie,Yalbac,No
Yalbac 708B,708,B,124,Great Curassow,1,2017,6,6,11.03,,Moultrie,Yalbac,No
Yalbac 708B,708,B,130,Great Curassow,1,2017,6,7,10.49,,Moultrie,Yalbac,No
Yalbac 708B,708,B,145,Great Curassow,1,2017,6,10,6.45,,Moultrie,Yalbac,No
Yalbac 708B,708,B,212,Great Curassow,1,2017,7,6,9.24,,Moultrie,Yalbac,No
Yalbac 708B,708,B,115,Jaguar,1,2017,6,4,9.19,,Moultrie,Yalbac,No
Yalbac 708B,708,B,13,Ocellated Turkey,2,2017,5,15,17,,Moultrie,Yalbac,No
Yalbac 708B,708,B,19,Ocellated Turkey,2,2017,5,16,5.59,,Moultrie,Yalbac,No
Yalbac 708B,708,B,22,Ocellated Turkey,1,2017,5,16,15.55,,Moultrie,Yalbac,No
Yalbac 708B,708,B,43,Ocellated Turkey,3,2017,5,19,14.15,,Moultrie,Yalbac,No
Yalbac 708B,708,B,46,Ocellated Turkey,1,2017,5,22,9.1,,Moultrie,Yalbac,No
Yalbac 708B,708,B,118,Ocellated Turkey,1,2017,6,5,12.55,,Moultrie,Yalbac,No
Yalbac 708B,708,B,127,Ocellated Turkey,1,2017,6,7,9.58,,Moultrie,Yalbac,No
Yalbac 708B,708,B,172,Ocellated Turkey,1,2017,6,16,15.58,,Moultrie,Yalbac,No
Yalbac 708B,708,B,184,Ocellated Turkey,1,2017,6,22,13.38,,Moultrie,Yalbac,No
Yalbac 708B,708,B,193,Ocellated Turkey,1,2017,6,22,14.43,,Moultrie,Yalbac,No
Yalbac 708B,708,B,196,Ocellated Turkey,1,2017,6,23,10.39,,Moultrie,Yalbac,No
Yalbac 708B,708,B,205,Ocellated Turkey,1,2017,6,28,15.21,,Moultrie,Yalbac,No
Yalbac 708B,708,B,250,Ocellated Turkey,3,2017,7,10,8.19,,Moultrie,Yalbac,No
Yalbac 708B,708,B,256,Ocellated Turkey,1,2017,7,10,9.45,,Moultrie,Yalbac,No
Yalbac 708B,708,B,274,Ocellated Turkey,1,2017,7,15,16.52,,Moultrie,Yalbac,No
Yalbac 708B,708,B,277,Ocellated Turkey,1,2017,7,16,11.33,,Moultrie,Yalbac,No
Yalbac 708B,708,B,175,Ocelot,1,2017,6,17,7.35,,Moultrie,Yalbac,No
Yalbac 708B,708,B,49,Red Brocket Deer,1,2017,5,22,9.16,,Moultrie,Yalbac,No
Yalbac 708B,708,B,106,Red Brocket Deer,1,2017,6,3,7.21,,Moultrie,Yalbac,No
Yalbac 708B,708,B,245,Red Brocket Deer,1,2017,7,9,7.48,,Moultrie,Yalbac,No
Yalbac 708B,708,B,271,White-nosed Coati,1,2017,7,14,11.05,,Moultrie,Yalbac,No
Yalbac 708B,708,B,79,White-tailed Deer,1,2017,6,1,13.04,bambi,Moultrie,Yalbac,No
Yalbac 708B,708,B,82,White-tailed Deer,1,2017,6,1,17.54,,Moultrie,Yalbac,No
Yalbac 708B,708,B,136,White-tailed Deer,1,2017,6,8,13.55,,Moultrie,Yalbac,No
Yalbac 708B,708,B,148,White-tailed Deer,2,2017,6,11,13.47,met bambi,Moultrie,Yalbac,No
Yalbac 708B,708,B,235,White-tailed Deer,2,2017,7,7,10.47,,Moultrie,Yalbac,No
Yalbac 708B,708,B,282,White-tailed Deer,2,2017,7,16,14.56,,Moultrie,Yalbac,No
Yalbac 708D,708,D,34,Agouti,1,2017,7,22,8.14,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,40,Agouti,1,2017,7,27,15.24,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,67,Agouti,1,2017,8,7,12.43,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,22,Baird's Tapir,1,2017,7,20,1,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,73,Baird's Tapir,1,2017,8,9,21.56,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,16,Ocellated Turkey,1,2017,7,19,6.5,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,46,Ocellated Turkey,1,2017,7,31,12.14,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,61,Ocellated Turkey,2,2017,8,4,10.55,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,64,Ocellated Turkey,1,2017,8,4,13.08,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,28,Red Brocket Deer,1,2017,7,21,18.45,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,37,Red Brocket Deer,1,2017,7,26,6.55,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,19,Tayra,1,2017,7,19,12.06,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,31,White-tailed Deer,1,2017,7,21,19.19,,Moultrie,Yalbac,Yes
Yalbac 708D,708,D,79,White-tailed Deer,1,2017,8,10,7.48,,Moultrie,Yalbac,Yes
Yalbac 709A,709,A,103,Gray fox,1,2017,3,7,1.37,,Bushnell,Yalbac,No
Yalbac 709A,709,A,124,Gray fox,1,2017,3,14,20.3,,Bushnell,Yalbac,No
Yalbac 709A,709,A,130,Gray fox,1,2017,3,18,0.26,,Bushnell,Yalbac,No
Yalbac 709A,709,A,136,Gray fox,1,2017,3,19,20.4,,Bushnell,Yalbac,No
Yalbac 709A,709,A,154,Gray fox,1,2017,3,27,4.42,,Bushnell,Yalbac,No
Yalbac 709A,709,A,76,Gray-headed Dove,1,2017,2,24,15.05,,Bushnell,Yalbac,No
Yalbac 709A,709,A,133,Gray-headed Dove,1,2017,3,19,6.54,,Bushnell,Yalbac,No
Yalbac 709A,709,A,43,Great Curassow,1,2017,2,23,6.06,,Bushnell,Yalbac,No
Yalbac 709A,709,A,46,Great Curassow,1,2017,2,23,7.33,,Bushnell,Yalbac,No
Yalbac 709A,709,A,112,Great Curassow,1,2017,3,9,16.09,,Bushnell,Yalbac,No
Yalbac 709A,709,A,148,Great Curassow,1,2017,3,21,15.25,,Bushnell,Yalbac,No
Yalbac 709A,709,A,106,Ocellated Turkey,1,2017,3,7,17.02,,Bushnell,Yalbac,No
Yalbac 709A,709,A,118,Ocellated Turkey,1,2017,3,12,14.15,,Bushnell,Yalbac,No
Yalbac 709A,709,A,40,Ocelot,1,2017,2,22,20.53,,Bushnell,Yalbac,No
Yalbac 709A,709,A,88,Tayra,1,2017,2,28,6.43,,Bushnell,Yalbac,No
Yalbac 709A,709,A,34,Wood Thrush,1,2017,2,22,14.1,,Bushnell,Yalbac,No
Yalbac 709A,709,A,49,Wood Thrush,1,2017,2,23,10.22,,Bushnell,Yalbac,No
Yalbac 709A,709,A,52,Wood Thrush,1,2017,2,23,12.29,,Bushnell,Yalbac,No
Yalbac 709A,709,A,73,Wood Thrush,1,2017,2,24,14.5,,Bushnell,Yalbac,No
Yalbac 709A,709,A,81,Wood Thrush,1,2017,2,25,12.36,,Bushnell,Yalbac,No
Yalbac 709A,709,A,85,Wood Thrush,1,2017,2,27,12.4,,Bushnell,Yalbac,No
Yalbac 709A,709,A,91,Wood Thrush,1,2017,2,28,13.49,,Bushnell,Yalbac,No
Yalbac 709B,709,B,79,Boat-billed Heron,1,2017,6,12,4.31,,Bushnell,Yalbac,No
Yalbac 709B,709,B,71,Gray fox,1,2017,6,8,5.2,,Bushnell,Yalbac,No
Yalbac 709B,709,B,28,Great Curassow,1,2017,5,29,14.29,,Bushnell,Yalbac,No
Yalbac 709B,709,B,43,Great Curassow,1,2017,5,31,6.16,,Bushnell,Yalbac,No
Yalbac 709B,709,B,55,Great Curassow,1,2017,6,6,11.17,,Bushnell,Yalbac,No
Yalbac 709B,709,B,97,Great Curassow,1,2017,6,19,12.25,,Bushnell,Yalbac,No
Yalbac 709B,709,B,112,Great Curassow,1,2017,6,22,13.21,,Bushnell,Yalbac,No
Yalbac 709B,709,B,163,Great Curassow,1,2017,7,4,7.58,,Bushnell,Yalbac,No
Yalbac 709B,709,B,220,Great Curassow,1,2017,7,8,9.2,,Bushnell,Yalbac,No
Yalbac 709B,709,B,280,Great Curassow,1,2017,7,11,6.56,,Bushnell,Yalbac,No
