Location,Cam nr,Series,Easting,Northing,Picture,Species,Nr,Year,Month,Day,Hour_exact,Hour_BERDS,Comment,Camera Brand,,,,
Yalbac410C,410,C,286612,1934360,235,Great Curassow,1,2014,6,30,5.57,5.5,male,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,237,Great Curassow,1,2014,6,30,5.57,5.5,female,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,250,Great Curassow,1,2014,6,30,10.23,10,female,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,263,Great Curassow,1,2014,7,1,6.27,6,male,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,265,Great Curassow,1,2014,7,1,6.28,6,female,Moultrie,,,,
Yalbac412C,412,C,282701,1934210,114,Great Curassow,1,2014,7,1,10.1,10,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,326,Great Curassow,1,2014,7,2,9.22,9,male,HCO ScoutGuard,,,,
Yalbac412C,412,C,282701,1934210,123,Great Curassow,1,2014,7,2,9.04,9,male,HCO ScoutGuard,,,,
Yalbac403C,403,C,290976,1926510,174,Great Curassow,1,2014,7,4,10,10,female,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,224,Great Curassow,1,2014,7,4,7.54,7.5,,Bushnell,,,,
Yalbac405C,405,C,283406,1933798,283,Great Curassow,2,2014,7,7,6.27,6,male and female,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,289,Great Curassow,1,2014,7,8,5.37,5.5,female,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,390,Great Curassow,1,2014,7,9,7.24,7,male,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,296,Great Curassow,1,2014,7,9,17.56,17.5,male,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,301,Great Curassow,1,2014,7,10,6.37,6.5,male,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,304,Great Curassow,1,2014,7,11,6.44,6.5,male,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,404,Great Curassow,1,2014,7,11,13.55,13.5,male,HCO ScoutGuard,,,,
Yalbac403C,403,C,290976,1926510,206,Great Curassow,2,2014,7,12,17.05,17,female,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,408,Great Curassow,1,2014,7,12,8.16,8,male,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,319,Great Curassow,1,2014,7,12,18.19,18,female,Moultrie,,,,
Yalbac403C,403,C,290976,1926510,225,Great Curassow,1,2014,7,13,7.2,7,female,Bushnell,,,,
Yalbac405C,405,C,283406,1933798,315,Great Curassow,1,2014,7,14,9.4,9.5,male,Moultrie,,,,
Yalbac412C,412,C,282701,1934210,160,Great Curassow,1,2014,7,14,6.48,6.5,male,HCO ScoutGuard,,,,
Yalbac412C,412,C,282701,1934210,167,Great Curassow,1,2014,7,14,7.21,7,female,HCO ScoutGuard,,,,
Yalbac403C,403,C,290976,1926510,239,Great Curassow,3,2014,7,16,7.37,7.5,female,Bushnell,,,,
Yalbac411C,411,C,283393,1933215,269,Great Curassow,1,2014,7,16,6.35,6.5,male,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,417,Great Curassow,1,2014,7,17,6.13,6,male,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,427,Great Curassow,1,2014,7,18,7.22,7,male,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,13,Great Curassow,1,2014,7,20,7.01,7,male,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,25,Great Curassow,1,2014,7,21,7.13,7,female,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,33,Great Curassow,1,2014,7,21,17.24,17,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,39,Great Curassow,1,2014,7,22,5.48,5.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,43,Great Curassow,1,2014,7,22,7.24,7,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,29,Great Curassow,1,2014,7,22,10.39,10.5,male,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,62,Great Curassow,1,2014,7,24,14.05,14,male,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,456,Great Curassow,1,2014,7,24,14.06,14,female,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,35,Great Curassow,3,2014,7,24,16.44,16.5,female,Bushnell,,,,
Yalbac409,409,C2,287509,1932206,6,Great Curassow,2,2014,7,25,9.22,9,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,88,Great Curassow,1,2014,7,30,17.49,17.5,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,101,Great Curassow,1,2014,8,1,6.28,6,male,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,103,Great Curassow,2,2014,8,3,7.43,7.5,2 females,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,55,Great Curassow,2,2014,8,3,6.4,6.5,adult and chick,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,59,Great Curassow,1,2014,8,3,9.17,9,female,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,63,Great Curassow,1,2014,8,3,9.18,9,female,Moultricam,,,,
Yalbac403,403,C2,290976,1926510,238,Great Curassow,2,2014,8,4,6.45,6.5,male and female,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,800,Great Curassow,1,2014,8,4,17.36,17.5,male,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,129,Great Curassow,1,2014,8,5,6.51,6.5,female,Moultricam,,,,
Yalbac407,407,C2,287745,1932109,37,Great Curassow,1,2014,8,5,8.17,8,female,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,47,Great Curassow,2,2014,8,5,8.18,8,both females,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,131,Great Curassow,1,2014,8,6,7,7,female,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,133,Great Curassow,1,2014,8,6,7.03,7,male,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,137,Great Curassow,3,2014,8,6,11.02,11,female and 2 chicks,Moultricam,,,,
Yalbac403,403,C2,290976,1926510,255,Great Curassow,1,2014,8,8,8.3,8.5,female,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,256,Great Curassow,1,2014,8,8,8.31,8.5,male,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,51,Great Curassow,1,2014,8,12,17.3,17.5,male,Bushnell,,,,
Yalbac409,409,C2,287509,1932206,68,Great Curassow,2,2014,8,12,8.37,8.5,female,Moultricam,,,,
Yalbac403,403,C2,290976,1926510,267,Great Curassow,1,2014,8,13,9.1,9,female,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,196,Great Curassow,1,2014,8,15,6.18,6,male,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,222,Great Curassow,3,2014,8,16,7.15,7,1 female and 2 males,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,224,Great Curassow,3,2014,8,16,11.48,11.5,1 female and 2 males,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,315,Great Curassow,1,2014,8,16,14.52,14.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,356,Great Curassow,4,2014,8,16,15.01,15,male and 3 female,Bushnell,,,,
Yalbac409,409,C2,287509,1932206,79,Great Curassow,3,2014,8,17,8.28,8,2 females and 1 male,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,441,Great Curassow,4,2014,8,17,7.54,7.5,2 male and 2 female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,412,Great Curassow,1,2014,8,17,7.51,7.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,459,Great Curassow,1,2014,8,17,14.35,14.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,461,Great Curassow,1,2014,8,17,14.39,14.5,female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,523,Great Curassow,4,2014,8,18,7.17,7.17,1 male and 3 female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,578,Great Curassow,2,2014,8,18,16.57,16.5,male and female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,592,Great Curassow,2,2014,8,19,9.45,9.5,male and female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,597,Great Curassow,1,2014,8,19,13.5,13.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,603,Great Curassow,1,2014,8,19,15.17,15,female,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,68,Great Curassow,1,2014,8,20,6.24,6,female,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,80,Great Curassow,1,2014,8,20,12.48,12.5,male,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,291,Great Curassow,1,2014,8,21,15.06,15,female,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,1021,Great Curassow,1,2014,8,21,18.01,18,,HCO ScoutGuard,,,,
Yalbac403,403,C2,290976,1926510,297,Great Curassow,1,2014,8,22,8.08,8,female,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,89,Great Curassow,2,2014,8,22,10.55,10.5,adult and chick,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,90,Great Curassow,2,2014,8,24,8.24,8,female,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,102,Great Curassow,1,2014,8,24,13.02,13,female,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,269,Great Curassow,1,2014,8,25,7.45,7.5,female,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,272,Great Curassow,1,2014,8,25,7.46,7.5,male,Moultricam,,,,
Yalbac402,402,C2,303764,1927657,113,Great Curassow,1,2014,8,27,9.59,9.5,male,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,108,Great Curassow,1,2014,8,29,5.57,5.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,703,Great Curassow,4,2014,8,31,8.29,8,2 male and 2 female,Bushnell,,,,
Yalbac402,402,C2,303764,1927657,152,Great Curassow,1,2014,9,2,17.56,17.5,male,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,358,Great Curassow,2,2014,9,2,8.04,8,,Bushnell,,,,
Yalbac407,407,C2,287745,1932109,113,Great Curassow,1,2014,9,2,17.47,17.5,female,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,317,Great Curassow,2,2014,9,3,16.47,16.5,male and female,Moultricam,,,,
Yalbac407,407,C2,287745,1932109,121,Great Curassow,1,2014,9,3,6.06,6,female,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,1249,Great Curassow,1,2014,9,5,17.24,17,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,338,Great Curassow,2,2014,9,6,13.27,13,female with chick,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,160,Great Curassow,1,2014,9,13,9.27,9,,Moultricam,,,,
Yalbac409,409,C2,287509,1932206,161,Great Curassow,1,2014,9,13,9.27,9,,Moultricam,,,,
Yalbac407,407,C2,287745,1932109,131,Great Curassow,1,2014,9,14,8.13,8,male,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,1301,Great Curassow,2,2014,9,14,17.45,17.5,,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,770,Great Curassow,1,2014,9,15,13.32,13.5,male,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,772,Great Curassow,1,2014,9,16,9.27,9,female,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,780,Great Curassow,1,2014,9,17,9.22,9,2 male,Bushnell,,,,
Yalbac402D,402,D,303878,1927199,7,Great Curassow,1,2014,9,19,9.53,,Female,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,7,Great Curassow,1,2014,9,19,10.19,,Male,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,13,Great Curassow,2,2014,9,19,17.04,,Pair,Bushnell,,,,
Yalbac402D,402,D,303878,1927199,28,Great Curassow,2,2014,9,21,9.31,,Pair,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,22,Great Curassow,2,2014,9,21,8.43,,Female,Moultrie,,,,
Yalbac405D,405,D,283565,1934622,28,Great Curassow,1,2014,9,21,9.25,,Male,Moultrie,,,,
Yalbac407D,407,D,283444,1934825,13,Great Curassow,1,2014,9,21,10.58,,Female,Bushnell,,,,
Yalbac409D,409,D,283208,1934953,4,Great Curassow,2,2014,9,21,9.34,,Pair,Moultrie,,,,
Yalbac413D,413,D,302850,1927087,19,Great Curassow,2,2014,9,21,12.43,,Pair,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,37,Great Curassow,1,2014,9,23,9.12,,Female,Moultrie,,,,
Yalbac413D,413,D,302850,1927087,34,Great Curassow,2,2014,9,25,7.38,,Pair,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,55,Great Curassow,3,2014,9,27,11.54,,,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,73,Great Curassow,1,2014,9,29,6.21,,,Moultrie,,,,
Yalbac401D,401,D,305786,1928483,16,Great Curassow,2,2014,9,30,11.4,,Pair,Moultricam,,,,
Yalbac405D,405,D,283565,1934622,91,Great Curassow,1,2014,9,30,8.43,,,Moultrie,,,,
Yalbac413D,413,D,302850,1927087,82,Great Curassow,2,2014,9,30,12.55,,Pair,Bushnell,,,,
Yalbac401D,401,D,305786,1928483,26,Great Curassow,1,2014,10,1,16.28,,,Moultricam,,,,
Yalbac413D,413,D,302850,1927087,115,Great Curassow,2,2014,10,1,14.14,,Pair,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,121,Great Curassow,1,2014,10,1,15.26,,Male,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,109,Great Curassow,1,2014,10,2,14.13,,Male,ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,112,Great Curassow,1,2014,10,2,15.5,,Female,ScoutGuard,,,,
Yalbac413D,413,D,302850,1927087,127,Great Curassow,3,2014,10,3,16.38,,,Bushnell,,,,
Yalbac407D,407,D,283444,1934825,94,Great Curassow,1,2014,10,5,10.31,,,Bushnell,,,,
Yalbac409D,409,D,283208,1934953,19,Great Curassow,1,2014,10,5,9.18,,Female,Moultrie,,,,
Yalbac413D,413,D,302850,1927087,136,Great Curassow,1,2014,10,5,6.58,,Male,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,139,Great Curassow,1,2014,10,6,6.47,,Male,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,100,Great Curassow,1,2014,10,7,5.48,,,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,507,Great Curassow,1,2014,10,8,16.13,,Male,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,136,Great Curassow,2,2014,10,10,13.37,,Pair,Moultrie,,,,
Yalbac405D,405,D,283565,1934622,139,Great Curassow,1,2014,10,11,6.48,,,Moultrie,,,,
Yalbac409D,409,D,283208,1934953,22,Great Curassow,1,2014,10,11,7.28,,Male,Moultrie,,,,
Yalbac403D,403,D,290967,1926303,112,Great Curassow,1,2014,10,15,11.03,,Female,Bushnell,,,,
Yalbac404D,404,D,304744,1927456,174,Great Curassow,1,2014,10,15,9.04,,Male,ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,1158,Great Curassow,1,2014,10,15,6.37,,Female,ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,1177,Great Curassow,1,2014,10,15,7.42,,Male,ScoutGuard,,,,
Yalbac412D,412,D,283343,1933216,1180,Great Curassow,1,2014,10,15,8.15,,Female,ScoutGuard,,,,
Yalbac413D,413,D,302850,1927087,151,Great Curassow,1,2014,10,15,6.31,,Male,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,154,Great Curassow,1,2014,10,16,8.05,,Male,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,130,Great Curassow,1,2014,10,17,11.35,,Female,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,160,Great Curassow,1,2014,10,17,8.03,,Male,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,139,Great Curassow,1,2014,10,18,14.17,,Female,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,163,Great Curassow,1,2014,10,18,15.46,,Male,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,154,Great Curassow,1,2014,10,19,13.47,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,1268,Great Curassow,3,2014,10,21,6.22,,,ScoutGuard,,,,
Yalbac413D,413,D,302850,1927087,166,Great Curassow,1,2014,10,21,7.06,,Male,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,148,Great Curassow,1,2014,10,22,8.33,,Male,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,169,Great Curassow,1,2014,10,22,17.5,,Male,Moultrie,,,,
Yalbac403D,403,D,290967,1926303,172,Great Curassow,1,2014,10,24,15.12,,Male,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,187,Great Curassow,2,2014,10,25,14.29,,Pair,Moultrie,,,,
Yalbac402D,402,D,303878,1927199,115,Great Curassow,1,2014,10,26,11.59,,Female,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,184,Great Curassow,1,2014,10,27,10.38,,Female,Bushnell,,,,
Yalbac407D,407,D,283444,1934825,130,Great Curassow,1,2014,10,27,16.12,,Male,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,229,Great Curassow,1,2014,10,28,9.33,,Female,Bushnell,,,,
Yalbac413D,413,D,302850,1927087,196,Great Curassow,1,2014,10,28,10.55,,Male,Bushnell,,,,
Yalbac409D,409,D,283208,1934953,52,Great Curassow,1,2014,10,29,7.14,,Male,Moultrie,,,,
Yalbac402D,402,D,303878,1927199,136,Great Curassow,2,2014,10,31,15.34,,,Bushnell,,,,
Yalbac402D,402,D,303878,1927199,142,Great Curassow,1,2014,11,2,8.37,,,Bushnell,,,,
Yalbac409D,409,D,283208,1934953,67,Great Curassow,1,2014,11,2,6.44,,Male,Moultrie,,,,
Yalbac409D,409,D,283208,1934953,70,Great Curassow,3,2014,11,2,11.32,,,Moultrie,,,,
Yalbac408E,408,E,287879,1931466,31,Great Curassow,1,2014,11,3,8.12,,Female,ScoutGuard,,,,
Yalbac407E,407,E,284554,1935262,31,Great Curassow,1,2014,11,6,6.02,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,61,Great Curassow,2,2014,11,7,9.42,,Fem + juv,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,103,Great Curassow,2,2014,11,9,6.49,,Fem + juv,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,128,Great Curassow,2,2014,11,12,7.02,,Fem + juv,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,151,Great Curassow,1,2014,11,16,14.27,,Male,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,157,Great Curassow,1,2014,11,17,13.3,,Female,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,166,Great Curassow,1,2014,11,18,15.41,,Male,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,181,Great Curassow,1,2014,11,19,12.32,,Male,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,193,Great Curassow,1,2014,11,20,14.33,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,199,Great Curassow,1,2014,11,21,16.38,,Male,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,214,Great Curassow,1,2014,11,22,10.32,,Female,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,217,Great Curassow,1,2014,11,23,8.14,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,70,Great Curassow,1,2014,11,29,14.04,,Male,Bushnell,,,,
Yalbac406E,406,E,286926,1935340,25,Great Curassow,1,2014,11,30,17.05,,Male,Bushnell,,,,
Yalbac413E,413,E,305716,1928611,759,Great Curassow,1,2014,12,2,9.42,,Male,ScoutGuard,,,,
Yalbac405E,405,E,283533,1933999,91,Great Curassow,1,2014,12,6,5.04,,Male,Moultrie,,,,
Yalbac405E,405,E,283533,1933999,94,Great Curassow,2,2014,12,7,9.03,,M&F,Moultrie,,,,
Yalbac405E,405,E,283533,1933999,112,Great Curassow,1,2014,12,10,9.03,,Male,Moultrie,,,,
Yalbac406E,406,E,286926,1935340,82,Great Curassow,1,2014,12,20,8.58,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,175,Great Curassow,1,2014,12,21,9.31,,Male,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,487,Great Curassow,1,2014,12,22,7.4,,,Bushnell,,,,
Yalbac405F,405,F,285409,1935699,49,Great Curassow,1,2014,12,31,16.09,,,Moultrie,,,,
Yalbac411F,411,F,291694,1928983,330,Great Curassow,1,2015,1,1,8.57,,,ScoutGuard,,,,
Yalbac411F,411,F,291694,1928983,495,Great Curassow,2,2015,1,10,6.38,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,523,Great Curassow,1,2015,1,14,6.51,,,Bushnell,,,,
Yalbac407F,407,F,288175,1935951,118,Great Curassow,1,2015,1,16,7.51,,,Bushnell,,,,
Yalbac407F,407,F,288175,1935951,133,Great Curassow,1,2015,1,17,16.49,,,Bushnell,,,,
Yalbac411F,411,F,291694,1928983,844,Great Curassow,1,2015,1,17,6.5,,,ScoutGuard,,,,
Yalbac411F,411,F,291694,1928983,1013,Great Curassow,2,2015,1,22,6.43,,,ScoutGuard,,,,
Yalbac411F,411,F,291694,1928983,1210,Great Curassow,2,2015,1,23,6.45,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,676,Great Curassow,3,2015,1,25,8.52,,,Bushnell,,,,
Yalbac411F,411,F,291694,1928983,1367,Great Curassow,2,2015,1,25,17.11,,,ScoutGuard,,,,
Yalbac411F,411,F,291694,1928983,1391,Great Curassow,1,2015,1,26,7.42,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,736,Great Curassow,3,2015,1,27,17.39,,,Bushnell,,,,
Yalbac411F,411,F,291694,1928983,1405,Great Curassow,1,2015,1,27,16.44,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,802,Great Curassow,3,2015,1,28,9.39,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,865,Great Curassow,3,2015,1,29,6.28,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,884,Great Curassow,3,2015,1,30,17.36,,,Bushnell,,,,
Yalbac405F,405,F,285409,1935699,172,Great Curassow,2,2015,1,31,7,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,175,Great Curassow,1,2015,2,1,7.4,,,Moultrie,,,,
Yalbac411F,411,F,291694,1928983,1544,Great Curassow,2,2015,2,1,6.4,,,ScoutGuard,,,,
Yalbac405F,405,F,285409,1935699,181,Great Curassow,2,2015,2,2,8.27,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,193,Great Curassow,2,2015,2,4,7.32,,,Moultrie,,,,
Yalbac403F,403,F,291689,1929549,931,Great Curassow,3,2015,2,5,9.13,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,952,Great Curassow,1,2015,2,5,10.22,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,958,Great Curassow,3,2015,2,6,6.48,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,964,Great Curassow,1,2015,2,6,15.26,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,970,Great Curassow,1,2015,2,6,17.21,,,Bushnell,,,,
Yalbac411F,411,F,291694,1928983,1813,Great Curassow,1,2015,2,6,7.32,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,1000,Great Curassow,1,2015,2,7,16.56,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1009,Great Curassow,3,2015,2,7,18.04,,,Bushnell,,,,
Yalbac411F,411,F,291694,1928983,1858,Great Curassow,1,2015,2,7,8.11,,,ScoutGuard,,,,
Yalbac403F,403,F,291689,1929549,1048,Great Curassow,3,2015,2,8,7.17,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1051,Great Curassow,1,2015,2,10,7.39,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1066,Great Curassow,1,2015,2,10,16.26,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1081,Great Curassow,3,2015,2,11,8.11,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1105,Great Curassow,3,2015,2,11,17.17,,,Bushnell,,,,
Yalbac405F,405,F,285409,1935699,214,Great Curassow,2,2015,2,13,7.12,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,229,Great Curassow,2,2015,2,15,12.57,,,Moultrie,,,,
Yalbac413F,413,F,305716,1928611,1509,Great Curassow,3,2015,2,15,16.27,,,ScoutGuard,,,,
Yalbac411C,411,C,283393,1933215,69,Great Tinamou,1,2014,6,9,14.37,14.5,,HCO ScoutGuard,,,,
Yalbac411C,411,C,283393,1933215,75,Great Tinamou,1,2014,6,12,6.14,6,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,261,Great Tinamou,1,2014,6,27,5.31,5.5,,HCO ScoutGuard,,,,
Yalbac403C,403,C,290976,1926510,155,Great Tinamou,1,2014,6,28,12.27,12,,Bushnell,,,,
Yalbac412C,412,C,282701,1934210,150,Great Tinamou,2,2014,7,11,6.4,6.5,,HCO ScoutGuard,,,,
Yalbac412C,412,C,282701,1934210,154,Great Tinamou,1,2014,7,13,8.2,8,,HCO ScoutGuard,,,,
Yalbac401,401,C2,306148,1928079,31,Great Tinamou,1,2014,7,22,17.04,17,,Moultricam,,408F,287877,1931477
Yalbac402D,402,D,303878,1927199,57,Great Tinamou,1,2014,10,2,7.56,,,Bushnell,,,,
Yalbac401D,401,D,305786,1928483,50,Great Tinamou,1,2014,10,12,12.58,,,Moultricam,,,,
Yalbac407E,407,E,284554,1935262,92,Great Tinamou,1,2014,11,8,8.01,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,142,Great Tinamou,1,2014,11,13,8.11,,,Bushnell,,,,
Yalbac409F,409,F,290371,1936481,371,Great Tinamou,1,2015,2,17,10.52,,,Moultrie,,,,
Yalbac406B,406,B,283558,1934171,72,INDENT Dove,2,2014,4,26,5.56,5.5,unid due to black and white photo,Bushnell,,,,
Yalbac405C,405,C,283406,1933798,79,INDENT Mammal,1,2014,6,8,1.14,1,,Moultrie,,,,
Yalbac413C,413,C,302854,1927594,3473,INDENT Owl,1,2014,7,3,4.41,4.5,,Bushnell,,,,
Yalbac403B,403,B,291227,1926257,88,INDENT Pigeon,1,2014,5,14,7.5,7.5,,Bushnell,,,,
Yalbac405A,405,A,283423,1932759,169,Jaguar,1,2014,4,11,8.21,8,,Moultrie,,,,
Yalbac406A,406,A,283348,1933228,254,Jaguar,1,2014,4,11,20.08,20,,Bushnell,,,,
Yalbac405A,405,A,283423,1932759,235,Jaguar,1,2014,4,19,6.54,6.5,,Moultrie,,,,
Yalbac406A,406,A,283348,1933228,435,Jaguar,1,2014,4,19,7.13,7,apparently with a very bent tail,Bushnell,,,,
Yalbac406B,406,B,283558,1934171,263,Jaguar,1,2014,5,2,3.1,3,male,Bushnell,,,,
Yalbac412B,412,B,283420,1931719,186,Jaguar,1,2014,5,7,6.13,6,,HCO ScoutGuard,,,,
Yalbac404B,404,B,305818,1928442,57,Jaguar,1,2014,5,14,20.05,20,id base on size.,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,91,Jaguar,1,2014,6,4,15.46,15.5,,HCO ScoutGuard,,,,
Yalbac406C,406,C,283359,1934195,72,Jaguar,1,2014,6,10,1.44,1.5,male,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,187,Jaguar,1,2014,6,20,11.15,11,male,HCO ScoutGuard,,,,
Yalbac411C,411,C,283393,1933215,96,Jaguar,1,2014,6,20,11.33,11.5,"individual resting infront of camera, with apparent scratch marks on face",HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,255,Jaguar,1,2014,6,30,2.51,2.5,,Moultrie,,,,
