Location,Camera,Easting,Northing,Lat,Long,Cam nr,series,picture,species name,Scientific Name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,220,White-tailed Deer,Odocoileus virginianus,1,2019,9,15,16.12,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,223,White-tailed Deer,Odocoileus virginianus,1,2019,9,16,7.03,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,226,White-tailed Deer,Odocoileus virginianus,1,2019,9,17,1.32,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,230,White-tailed Deer,Odocoileus virginianus,1,2019,9,17,7.52,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,241,White-tailed Deer,Odocoileus virginianus,1,2019,9,18,12.42,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,244,White-tailed Deer,Odocoileus virginianus,1,2019,9,19,11.08,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,247,Ocellated Turkey,Meleagris ocellata,2,2019,9,22,6.26,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,253,White-tailed Deer,Odocoileus virginianus,1,2019,9,23,9.29,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,259,White-tailed Deer,Odocoileus virginianus,2,2019,9,23,13.54,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,268,White-tailed Deer,Odocoileus virginianus,1,2019,9,23,13.59,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,274,White-nosed Coati,Nasua narica,1,2019,9,23,14.59,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,277,White-tailed Deer,Odocoileus virginianus,2,2019,9,23,15.02,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,286,White-tailed Deer,Odocoileus virginianus,2,2019,9,24,8.37,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,295,White-tailed Deer,Odocoileus virginianus,1,2019,9,25,7.17,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,301,Jaguar,Panthera onca,1,2019,9,26,11.41,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,304,Ocellated Turkey,Meleagris ocellata,2,2019,9,27,7.04,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,307,White-tailed Deer,Odocoileus virginianus,1,2019,9,27,7.24,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,310,White-tailed Deer,Odocoileus virginianus,1,2019,9,29,10.01,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,313,White-lipped Peccary,Tayassu pecari,10,2019,9,29,10.46,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,364,White-tailed Deer,Odocoileus virginianus,1,2019,9,30,10.31,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,373,White-tailed Deer,Odocoileus virginianus,1,2019,10,1,16.36,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,376,White-tailed Deer,Odocoileus virginianus,1,2019,10,4,7.07,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,379,Ocellated Turkey,Meleagris ocellata,1,2019,10,5,12.53,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,385,White-tailed Deer,Odocoileus virginianus,1,2019,10,5,16.18,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,388,Ocellated Turkey,Meleagris ocellata,3,2019,10,5,16.20,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,391,White-tailed Deer,Odocoileus virginianus,1,2019,10,8,7.44,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,394,White-tailed Deer,Odocoileus virginianus,1,2019,10,10,8.42,,bushnell,Logging
Laguna Seca,905E,285545,1956709,17.68702100,-89.02190600,905,F,397,White-tailed Deer,Odocoileus virginianus,1,2019,10,12,8.21,,bushnell,Logging
Laguna Seca,905G,285482,1956923,17.68894500,-89.02252000,905,G,16,Tayra,Eira barbara,1,2019,10,13,11.23,,bushnell,Logging
Laguna Seca,905G,285482,1956923,17.68894500,-89.02252000,905,G,25,Gray fox,Urocyon cinereoargenteus,1,2019,10,15,13.30,,bushnell,Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,40,Ocelot,Leopardus pardalis,1,2019,2,5,3.54,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,46,Russet-naped Woodrail,Aramides albiventris,1,2019,2,6,6.20,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,47,Great Curassow,Crax rubra,1,2019,2,6,6.20,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,52,Puma,Puma concolor,1,2019,2,6,13.55,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,55,Puma,Puma concolor,1,2019,2,6,23.40,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,82,Jaguar,Panthera onca,1,2019,2,10,6.26,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,97,Paca,Cuniculus paca,1,2019,2,11,0.57,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,103,Ocelot,Leopardus pardalis,1,2019,2,12,12.51,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,109,Agouti,Dasyprocta punctata,1,2019,2,17,9.13,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,127,Crested guan,Penelope purpurascens,1,2019,2,19,14.50,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,133,Ocelot,Leopardus pardalis,1,2019,2,26,22.04,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,136,Great Curassow,Crax rubra,4,2019,2,28,9.05,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,163,Great Curassow,Crax rubra,1,2019,2,28,10.54,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,175,Great Curassow,Crax rubra,1,2019,2,28,17.21,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,178,Great Curassow,Crax rubra,1,2019,3,1,6.19,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,190,Great Curassow,Crax rubra,2,2019,3,1,7.20,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,232,Tayra,Eira barbara,1,2019,3,3,12.55,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,235,Great Curassow,Crax rubra,2,2019,3,5,17.01,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,238,Ocellated Turkey,Meleagris ocellata,1,2019,3,6,6.28,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,244,Agouti,Dasyprocta punctata,1,2019,3,6,7.27,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,253,Ocellated Turkey,Meleagris ocellata,1,2019,3,6,9.12,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,256,Ocellated Turkey,Meleagris ocellata,1,2019,3,6,14.03,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,262,Great Curassow,Crax rubra,3,2019,3,7,6.33,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,280,Great Curassow,Crax rubra,3,2019,3,7,8.20,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,319,Great Curassow,Crax rubra,1,2019,3,7,10.21,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,322,Ocellated Turkey,Meleagris ocellata,1,2019,3,7,12.51,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,325,Great Curassow,Crax rubra,2,2019,3,7,17.55,,bushnell,No Logging
Laguna Seca,906A,284131,1950828,17.63481800,-89.03461800,906,A,355,Great Curassow,Crax rubra,1,2019,3,9,8.29,,bushnell,No Logging
Laguna Seca,906C,291550,1953023,17.65536100,-88.96493000,906,C,82,Common Opossum,Didelphis marsupialis,1,2019,5,3,0.15,,bushnell,Logging
Laguna Seca,906C,291550,1953023,17.65536100,-88.96493000,906,C,160,Great Curassow,Crax rubra,1,2019,6,14,10.04,,bushnell,Logging
Laguna Seca,906C,291550,1953023,17.65536100,-88.96493000,906,C,193,White-tailed Deer,Odocoileus virginianus,1,2019,6,15,10.09,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,88,Ocellated Turkey,Meleagris ocellata,1,2019,10,17,17.08,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,94,Ocellated Turkey,Meleagris ocellata,1,2019,10,18,17.20,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,97,Puma,Puma concolor,1,2019,10,19,1.51,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,103,Ocellated Turkey,Meleagris ocellata,1,2019,10,20,12.30,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,121,Ocellated Turkey,Meleagris ocellata,1,2019,10,21,13.39,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,175,Jaguar,Panthera onca,1,2019,10,26,19.51,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,187,Ocellated Turkey,Meleagris ocellata,1,2019,10,27,17.09,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,199,Ocellated Turkey,Meleagris ocellata,2,2019,10,28,16.59,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,265,Ocellated Turkey,Meleagris ocellata,2,2019,11,4,13.22,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,271,Ocellated Turkey,Meleagris ocellata,1,2019,11,4,14.35,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,283,Ocellated Turkey,Meleagris ocellata,1,2019,11,4,17.18,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,289,Gray fox,Urocyon cinereoargenteus,1,2019,11,5,12.36,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,316,Ocellated Turkey,Meleagris ocellata,1,2019,11,6,17.30,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,403,Ocellated Turkey,Meleagris ocellata,1,2019,11,12,12.49,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,406,Ocellated Turkey,Meleagris ocellata,1,2019,11,12,14.13,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,412,Ocellated Turkey,Meleagris ocellata,1,2019,11,12,15.13,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,436,Puma,Puma concolor,1,2019,11,13,18.06,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,490,Ocellated Turkey,Meleagris ocellata,6,2019,11,20,9.54,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,505,Ocellated Turkey,Meleagris ocellata,4,2019,11,20,13.16,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,553,Puma,Puma concolor,1,2019,11,23,0.34,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,574,Ocellated Turkey,Meleagris ocellata,2,2019,11,24,12.20,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,580,Ocellated Turkey,Meleagris ocellata,2,2019,11,25,6.06,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,751,Jaguar,Panthera onca,1,2019,11,28,10.40,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,787,Ocelot,Leopardus pardalis,1,2019,11,30,3.01,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,832,Jaguar,Panthera onca,1,2019,12,3,15.01,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,841,Gray fox,Urocyon cinereoargenteus,1,2019,12,4,0.53,,bushnell,Logging
Laguna Seca,906G,291550,1953152,17.65545800,-88.96496300,906,G,859,Gray fox,Urocyon cinereoargenteus,1,2019,12,4,17.50,,bushnell,Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,19,Great Curassow,Crax rubra,1,2019,2,3,8.16,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,22,Great Curassow,Crax rubra,1,2019,2,3,16.54,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,25,Coyote,Canis latrans,1,2019,2,3,18.41,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,31,Ocellated Turkey,Meleagris ocellata,1,2019,2,5,9.30,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,34,Puma,Puma concolor,1,2019,2,5,20.38,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,37,Puma,Puma concolor,1,2019,2,5,23.20,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,46,Ocellated Turkey,Meleagris ocellata,1,2019,2,7,13.49,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,52,Agouti,Dasyprocta punctata,1,2019,2,8,13.54,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,55,Ocelot,Leopardus pardalis,1,2019,2,9,22.37,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,70,Gray fox,Urocyon cinereoargenteus,1,2019,2,10,22.17,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,76,Agouti,Dasyprocta punctata,1,2019,2,11,8.39,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,82,Ruddy Quail Dove ,Geotrygon montana,1,2019,2,11,12.47,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,88,Agouti,Dasyprocta punctata,1,2019,2,12,15.40,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,94,Jaguar,Panthera onca,1,2019,2,12,23.03,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,97,Gray-headed Dove,Leptotila plumbeiceps,2,2019,2,13,15.45,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,103,Agouti,Dasyprocta punctata,1,2019,2,14,12.17,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,121,Ruddy Quail Dove ,Geotrygon montana,1,2019,2,16,7.46,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,127,Common Opossum,Didelphis marsupialis,1,2019,2,16,22.50,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,130,Great Curassow,Crax rubra,3,2019,2,18,17.30,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,157,Puma,Puma concolor,1,2019,2,19,17.04,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,160,Ocellated Turkey,Meleagris ocellata,1,2019,2,20,8.02,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,166,Agouti,Dasyprocta punctata,1,2019,2,22,8.16,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,172,Agouti,Dasyprocta punctata,1,2019,2,23,7.39,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,178,Great Curassow,Crax rubra,1,2019,2,23,17.19,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,190,Agouti,Dasyprocta punctata,1,2019,2,24,6.39,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,193,Ocellated Turkey,Meleagris ocellata,1,2019,2,24,6.42,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,196,Great Curassow,Crax rubra,1,2019,2,24,6.42,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,199,Great Curassow,Crax rubra,2,2019,2,24,7.57,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,205,Great Curassow,Crax rubra,1,2019,2,24,15.29,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,214,White-tailed Deer,Odocoileus virginianus,1,2019,2,28,13.02,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,220,White-tailed Deer,Odocoileus virginianus,1,2019,2,28,16.24,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,232,Great Curassow,Crax rubra,2,2019,3,1,6.42,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,244,Great Curassow,Crax rubra,1,2019,3,1,9.14,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,247,Puma,Puma concolor,1,2019,3,2,5.02,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,250,Ocellated Turkey,Meleagris ocellata,1,2019,3,2,7.17,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,253,Ocellated Turkey,Meleagris ocellata,1,2019,3,2,15.31,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,259,Puma,Puma concolor,1,2019,3,2,16.14,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,268,Gray fox,Urocyon cinereoargenteus,1,2019,3,3,8.04,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,271,Gray-headed Dove,Leptotila plumbeiceps,1,2019,3,4,6.52,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,274,Crested guan,Penelope purpurascens,1,2019,3,4,7.32,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,277,Great Curassow,Crax rubra,2,2019,3,4,16.41,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,283,Great Curassow,Crax rubra,2,2019,3,5,16.18,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,289,Great Curassow,Crax rubra,2,2019,3,5,17.45,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,298,Gray-headed Dove,Leptotila plumbeiceps,1,2019,3,6,8.46,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,310,Great Curassow,Crax rubra,1,2019,3,6,12.17,,bushnell,No Logging
Laguna Seca,907A,286018,1953431,17.65851700,-89.01709700,907,A,331,White-tailed Deer,Odocoileus virginianus,1,2019,3,7,8.37,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,1,Agouti,Dasyprocta punctata,1,2019,3,11,7.51,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,16,Agouti,Dasyprocta punctata,1,2019,3,13,17.53,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,19,Ocelot,Leopardus pardalis,1,2019,3,13,18.38,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,22,Agouti,Dasyprocta punctata,1,2019,3,14,17.43,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,31,Tayra,Eira barbara,1,2019,3,15,15.40,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,34,Agouti,Dasyprocta punctata,1,2019,3,15,18.07,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,49,Ocellated Turkey,Meleagris ocellata,1,2019,3,16,11.26,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,70,Agouti,Dasyprocta punctata,1,2019,3,16,17.55,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,76,Agouti,Dasyprocta punctata,1,2019,3,17,9.20,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,79,Great Curassow,Crax rubra,1,2019,3,17,9.44,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,85,Great Curassow,Crax rubra,1,2019,3,18,8.35,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,136,Ocellated Turkey,Meleagris ocellata,1,2019,3,19,16.24,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,145,White-tailed Deer,Odocoileus virginianus,1,2019,3,20,7.51,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,172,Agouti,Dasyprocta punctata,2,2019,3,20,17.49,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,190,Agouti,Dasyprocta punctata,1,2019,3,21,7.56,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,208,Crested guan,Penelope purpurascens,1,2019,3,21,16.07,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,232,Ocellated Turkey,Meleagris ocellata,1,2019,3,22,12.18,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,235,Ocellated Turkey,Meleagris ocellata,1,2019,3,22,17.20,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,241,Ocellated Turkey,Meleagris ocellata,1,2019,3,23,13.53,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,250,Great Curassow,Crax rubra,1,2019,3,24,5.59,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,253,Great Curassow,Crax rubra,1,2019,3,24,9.05,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,256,Puma,Puma concolor,1,2019,3,24,21.24,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,259,Ocellated Turkey,Meleagris ocellata,1,2019,3,25,7.57,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,268,Ocellated Turkey,Meleagris ocellata,1,2019,3,25,17.40,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,274,Tayra,Eira barbara,1,2019,3,26,5.59,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,277,Great Curassow,Crax rubra,1,2019,3,26,6.56,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,280,Tayra,Eira barbara,1,2019,3,26,8.14,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,283,Ocellated Turkey,Meleagris ocellata,1,2019,3,26,10.34,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,286,Ocellated Turkey,Meleagris ocellata,1,2019,3,26,13.39,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,313,Agouti,Dasyprocta punctata,1,2019,3,27,8.09,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,316,Ocellated Turkey,Meleagris ocellata,1,2019,3,27,12.27,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,322,Ocellated Turkey,Meleagris ocellata,1,2019,3,28,15.38,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,325,Puma,Puma concolor,1,2019,3,29,3.12,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,328,Great Curassow,Crax rubra,1,2019,3,29,5.51,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,331,Ocellated Turkey,Meleagris ocellata,1,2019,3,29,16.57,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,334,Great Curassow,Crax rubra,1,2019,3,29,17.31,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,337,Puma,Puma concolor,1,2019,3,30,6.42,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,341,Ocellated Turkey,Meleagris ocellata,1,2019,3,30,17.40,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,343,Paca,Cuniculus paca,1,2019,3,30,19.55,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,349,Ocellated Turkey,Meleagris ocellata,1,2019,3,31,10.38,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,352,Gray-headed Dove,Leptotila plumbeiceps,2,2019,3,31,14.11,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,355,Common Opossum,Didelphis marsupialis,1,2019,3,31,23.12,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,358,Gray-headed Dove,Leptotila plumbeiceps,1,2019,4,1,6.41,,bushnell,No Logging
Laguna Seca,907B,286020,1953435,17.65855600,-89.01708000,907,B,361,Slaty-breasted Tinamou,Crypturellus boucardi,1,2019,4,1,6.50,,bushnell,No Logging
