Location,Camera,Easting,Northing,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,,Location,Logging,,
,814E,291291,1941517,814,e,384,Great Curassow,1,,7,30,14.38,,bushnell,814E,Laguna Seca,yes,,
,809E,290102,1941262,809,e,396,Great Curassow,1,,7,5,5.22,,bushnell,809E,Laguna Seca,yes,,
,809E,290102,1941262,809,e,402,Great Curassow,4,,7,8,16.20,,bushnell,809E,Laguna Seca,yes,,
,809E,290102,1941262,809,e,429,Great Curassow,2,,7,13,6.24,,bushnell,809E,Laguna Seca,yes,,
,809E,290102,1941262,809,e,430,Great Curassow,3,,7,13,7.36,,bushnell,809E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,440,Great Curassow,1,,8,7,9.35,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,544,Great Curassow,1,,8,10,10.24,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,584,Great Curassow,2,,8,17,17.37,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,674,Great Curassow,1,,8,23,13.40,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,984,Great Curassow,1,,10,11,9.30,,bushnell,814E,Laguna Seca,yes,,
,802E,288640,1957207,802,e,7300081,Great Curassow,2,2018,7,30,5.34,Mother with juvenile male,bushnell,802E,Yalbac,yes,,
,803F,287367,1957733,803,f,262,Great Curassow,1,,10,9,7.29,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,367,Great Curassow,1,,10,21,12.03,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,614,Great Curassow,1,,11,12,8.28,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,653,Great Curassow,3,,11,15,7.09,,bushnell,803F,Yalbac,yes,,
,801F,286030,1953552,801,f,5422,Great Curassow,1,2018,9,27,14.14,,Moultrie,801F,Yalbac,yes,,
,802F,288642,1957201,802,f,9230093,Great Curassow,1,2018,9,23,6.27,,bushnell,802F,Yalbac,yes,,
,802F,288642,1957201,802,f,9260101,Great Curassow,1,2018,9,26,10.29,,bushnell,802F,Yalbac,yes,,
,802F,288642,1957201,802,f,10060149,Great Curassow,1,2018,10,6,8.08,,bushnell,802F,Yalbac,yes,,
,802F,288642,1957201,802,f,10250201,Great Curassow,2,2018,10,25,6.23,,bushnell,802F,Yalbac,yes,,
,807G,288218,1957304,807,g,9,Great Curassow,1,,11,20,7.02,,bushnell,807G,Yalbac,yes,,
,803G,287359,1957524,803,g,34,Great Curassow,2,,11,19,6.05,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,85,Great Curassow,1,,11,26,6.43,,bushnell,805G,Yalbac,yes,,
,804G,285989,1954514,804,g,89,Great Curassow,1,,11,25,11.52,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,117,Great Curassow,1,,11,28,6.39,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,121,Great Curassow,1,,11,28,17.24,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,178,Great Curassow,1,,12,2,15.54,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,187,Great Curassow,2,,12,4,9.32,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,205,Great Curassow,1,,12,5,6.30,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,223,Great Curassow,1,,12,6,12.17,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,226,Great Curassow,1,,12,11,15.58,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,229,Great Curassow,1,,12,11,17.22,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,232,Great Curassow,1,,12,7,12.09,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,232,Great Curassow,1,,12,12,6.17,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,253,Great Curassow,1,,12,8,16.34,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,259,Great Curassow,1,,12,9,5.57,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,317,Great Curassow,1,,12,21,6.24,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,331,Great Curassow,1,,12,18,9.30,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,345,Great Curassow,1,,12,22,17.45,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,349,Great Curassow,1,,12,19,6.20,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,352,Great Curassow,2,,12,20,7.10,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,353,Great Curassow,2,,12,23,6.39,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,361,Great Curassow,1,,12,20,8.42,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,373,Great Curassow,1,,12,24,10.57,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,376,Great Curassow,1,,12,21,10.01,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,385,Great Curassow,1,,12,22,10.14,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,409,Great Curassow,1,,12,23,7.15,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,412,Great Curassow,1,,12,23,15.57,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,421,Great Curassow,1,,12,24,6.11,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,421,Great Curassow,1,,12,23,8.24,,bushnell,805G,Yalbac,yes,,
,804G,285989,1954514,804,g,425,Great Curassow,1,,12,27,7.03,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,429,Great Curassow,1,,12,27,9.10,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,433,Great Curassow,2,,12,24,10.24,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,436,Great Curassow,1,,12,28,8.02,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,442,Great Curassow,1,,12,26,6.25,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,445,Great Curassow,1,,12,26,10.08,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,451,Great Curassow,1,,12,26,12.39,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,457,Great Curassow,1,,12,28,6.11,,bushnell,803G,Yalbac,yes,,
,802G,288636,1956993,802,g,12100001,Great Curassow,2,2018,12,10,8.21,,bushnell,802G,Yalbac,yes,,
,807C,293761,1956731,807,c,89,Great Tinamou,1,,5,8,5.15,,bushnell,807C,Yalbac,yes,,
,807C,293761,1956731,807,c,145,Great Tinamou,1,,5,12,6.43,,bushnell,807C,Yalbac,yes,,
,804D,286002,1954720,804,d,33,Great Tinamou,1,,5,23,7.45,,bushnell,804D,Yalbac,yes,,
,804D,286002,1954720,804,d,50,Great Tinamou,2,,5,25,8.56,,bushnell,804D,Yalbac,yes,,
,804D,286002,1954720,804,d,73,Great Tinamou,1,,5,28,14.01,,bushnell,804D,Yalbac,yes,,
,804G,285989,1954514,804,g,273,Great Tinamou,1,,12,17,15.16,,bushnell,804G,Yalbac,yes,,
,814E,291291,1941517,814,e,373,Hooded warbler,1,,11,12,15.52,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,385,Hooded warbler,1,,11,15,7.31,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,389,Hooded warbler,1,,11,15,8.20,,bushnell,814E,Laguna Seca,yes,,
,814E,291291,1941517,814,e,401,Hooded warbler,1,,11,16,6.34,,bushnell,814E,Laguna Seca,yes,,
,811A,292245,1941778,811,a,61,Jaguar,1,,1,15,5.37,,bushnell,811A,Laguna Seca,yes,,
,811B,292249,1941778,811,b,1022,Jaguar,1,,4,6,19.42,,bushnell,811B,Laguna Seca,yes,,
,813D,290557,1941423,813,d,61,Jaguar,1,,5,29,5.34,,bushnell,813D,Laguna Seca,yes,,
,805D,286384,1955478,805,d,85,Jaguar,1,,6,23,13.56,mom+ cub,bushnell,805D,Yalbac,yes,,
,809D,290096,1941263,809,d,106,Jaguar,1,,5,28,2.09,,bushnell,809D,Laguna Seca,yes,,
,805E,286387,1955474,805,e,10,Jaguar,1,,6,29,22.33,mom+ cub,bushnell,805E,Yalbac,yes,,
,805E,286387,1955474,805,e,46,Jaguar,2,,7,7,0.06,"cub, mom in background",bushnell,805E,Yalbac,yes,,
,805E,286387,1955474,805,e,322,Jaguar,1,,8,26,6.55,,bushnell,805E,Yalbac,yes,,
,805E,286387,1955474,805,e,409,Jaguar,1,,9,9,7.48,,bushnell,805E,Yalbac,yes,,
,805G,286387,1955277,805,g,79,Jaguar,1,,11,25,1.41,,bushnell,805G,Yalbac,yes,,
,804G,285989,1954514,804,g,325,Jaguar,1,,12,21,22.36,,bushnell,804G,Yalbac,yes,,
,805G,286387,1955277,805,g,424,Jaguar,1,,12,23,18.29,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,427,Jaguar,1,,12,23,21.41,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,430,Jaguar,2,,12,23,23.43,mom+ cub,bushnell,805G,Yalbac,yes,,
,814B,289938,1941186,814,b,341,Margay,1,,4,9,19.50,,bushnell,814B,Laguna Seca,yes,,
,807C,293761,1956731,807,c,181,Margay,1,,5,19,20.02,,bushnell,807C,Yalbac,yes,,
,809C,290470,1941089,809,c,331,Margay,1,,5,14,3.23,,bushnell,809C,Laguna Seca,yes,,
,801C,292710,1955731,801,c,5129,Margay,1,2018,3,12,20.48,,Moultrie,801C,Yalbac,yes,,
,805E,286387,1955474,805,e,287,Margay,1,,8,19,2.02,,bushnell,805E,Yalbac,yes,,
,804E,286000,1954721,804,e,289,Margay,1,,7,12,5.20,,bushnell,804E,Yalbac,yes,,
,805G,286387,1955277,805,g,100,Margay,1,,12,3,3.25,,bushnell,805G,Yalbac,yes,,
,802G,288636,1956993,802,g,12150013,Margay,1,2018,12,15,16.06,,bushnell,802G,Yalbac,yes,,
,813C,293930,1941444,813,c,24,Nine-banded Armadillo,1,,4,22,1.48,,bushnell,813C,Laguna Seca,yes,,
,802C,288646,1957213,802,c,5170097,Nine-banded Armadillo,1,2018,5,17,0.23,,bushnell,802C,Yalbac,yes,,
,804E,286000,1954721,804,e,13,Nine-banded Armadillo,1,,6,29,20.57,,bushnell,804E,Yalbac,yes,,
,803E,293978,1956571,803,e,368,Nine-banded Armadillo,1,,8,24,8.17,,bushnell,803E,Yalbac,yes,,
,803F,287367,1957733,803,f,376,Nine-banded Armadillo,1,,10,22,1.52,,bushnell,803F,Yalbac,yes,,
,807G,288218,1957304,807,g,85,Nothern Waterthrush,1,,12,22,10.31,,bushnell,807G,Yalbac,yes,,
,811A,292245,1941778,811,a,304,Ocellated Turkey,1,,2,4,2.55,,bushnell,811A,Laguna Seca,yes,,
,801A,292707,1955722,801,a,4968,Ocellated Turkey,1,2018,1,13,11.17,,Moultrie,801A,Yalbac,yes,,
,809B,290308,1941220,809,b,25,Ocellated Turkey,6,,3,9,8.08,,bushnell,809B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,148,Ocellated Turkey,1,,3,12,6.45,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,374,Ocellated Turkey,1,,3,18,8.09,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,379,Ocellated Turkey,1,,3,18,8.42,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,424,Ocellated Turkey,1,,3,20,6.32,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,658,Ocellated Turkey,1,,3,26,8.50,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,694,Ocellated Turkey,1,,3,26,15.41,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,781,Ocellated Turkey,1,,3,28,7.07,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,826,Ocellated Turkey,1,,3,28,15.38,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,865,Ocellated Turkey,1,,3,30,5.56,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,868,Ocellated Turkey,1,,3,30,10.15,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,877,Ocellated Turkey,1,,3,31,6.17,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,889,Ocellated Turkey,1,,3,31,12.25,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,892,Ocellated Turkey,1,,3,31,13.11,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,898,Ocellated Turkey,1,,4,1,8.40,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,901,Ocellated Turkey,1,,4,1,10.05,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,952,Ocellated Turkey,1,,4,4,6.55,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,1024,Ocellated Turkey,1,,4,7,6.03,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,1027,Ocellated Turkey,1,,4,7,16.36,,bushnell,811B,Laguna Seca,yes,,
,811B,292249,1941778,811,b,1241,Ocellated Turkey,1,,4,14,16.06,,bushnell,811B,Laguna Seca,yes,,
,805C,293772,1956551,805,c,19,Ocellated Turkey,1,,5,2,9.19,,bushnell,805C,Yalbac,yes,,
,809C,290470,1941089,809,c,22,Ocellated Turkey,1,,4,21,10.41,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,25,Ocellated Turkey,1,,4,22,8.27,,bushnell,803C,Yalbac,yes,,
,805C,293772,1956551,805,c,28,Ocellated Turkey,1,,5,2,10.00,,bushnell,805C,Yalbac,yes,,
,805C,293772,1956551,805,c,34,Ocellated Turkey,1,,5,3,13.04,,bushnell,805C,Yalbac,yes,,
,803C,293726,1956084,803,c,43,Ocellated Turkey,1,,4,25,10.10,,bushnell,803C,Yalbac,yes,,
,805C,293772,1956551,805,c,49,Ocellated Turkey,2,,5,5,13.03,,bushnell,805C,Yalbac,yes,,
,809C,290470,1941089,809,c,52,Ocellated Turkey,1,,4,21,14.27,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,55,Ocellated Turkey,1,,4,22,7.59,,bushnell,809C,Laguna Seca,yes,,
,813C,293930,1941444,813,c,55,Ocellated Turkey,2,,5,1,17.18,,bushnell,813C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,58,Ocellated Turkey,1,,4,22,16.22,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,67,Ocellated Turkey,1,,4,23,8.17,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,70,Ocellated Turkey,1,,4,23,13.00,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,73,Ocellated Turkey,1,,4,23,17.09,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,76,Ocellated Turkey,1,,4,24,7.39,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,77,Ocellated Turkey,2,,5,14,5.43,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,79,Ocellated Turkey,1,,4,24,11.03,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,85,Ocellated Turkey,1,,4,25,6.53,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,88,Ocellated Turkey,1,,4,25,8.37,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,100,Ocellated Turkey,1,,4,25,10.11,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,115,Ocellated Turkey,1,,4,26,10.56,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,118,Ocellated Turkey,1,,4,27,8.20,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,121,Ocellated Turkey,1,,4,27,9.52,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,136,Ocellated Turkey,1,,4,28,8.36,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,139,Ocellated Turkey,1,,4,28,12.37,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,148,Ocellated Turkey,1,,4,30,13.29,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,160,Ocellated Turkey,1,,5,1,15.30,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,169,Ocellated Turkey,1,,5,2,10.41,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,172,Ocellated Turkey,1,,5,2,16.18,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,176,Ocellated Turkey,1,,5,17,6.07,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,178,Ocellated Turkey,1,,5,3,8.55,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,181,Ocellated Turkey,1,,5,3,12.29,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,182,Ocellated Turkey,1,,5,17,7.13,,bushnell,803C,Yalbac,yes,,
,803C,293726,1956084,803,c,188,Ocellated Turkey,1,,5,18,7.32,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,190,Ocellated Turkey,1,,5,4,11.19,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,193,Ocellated Turkey,1,,5,4,14.41,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,194,Ocellated Turkey,2,,5,18,8.15,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,196,Ocellated Turkey,1,,5,5,9.29,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,202,Ocellated Turkey,1,,5,5,14.21,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,205,Ocellated Turkey,1,,5,5,15.46,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,208,Ocellated Turkey,1,,5,5,17.14,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,215,Ocellated Turkey,1,,5,20,7.52,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,223,Ocellated Turkey,1,,5,6,7.43,,bushnell,809C,Laguna Seca,yes,,
,803C,293726,1956084,803,c,224,Ocellated Turkey,1,,5,20,13.10,,bushnell,803C,Yalbac,yes,,
,803C,293726,1956084,803,c,230,Ocellated Turkey,1,,5,20,14.24,,bushnell,803C,Yalbac,yes,,
,803C,293726,1956084,803,c,233,Ocellated Turkey,1,,5,21,7.36,,bushnell,803C,Yalbac,yes,,
,809C,290470,1941089,809,c,238,Ocellated Turkey,1,,5,6,17.11,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,241,Ocellated Turkey,1,,5,7,12.00,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,247,Ocellated Turkey,1,,5,7,12.58,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,253,Ocellated Turkey,1,,5,7,15.13,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,262,Ocellated Turkey,1,,5,8,14.18,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,265,Ocellated Turkey,1,,5,9,17.35,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,268,Ocellated Turkey,1,,5,10,8.03,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,274,Ocellated Turkey,1,,5,10,10.19,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,277,Ocellated Turkey,1,,5,10,11.03,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,289,Ocellated Turkey,1,,5,11,14.13,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,292,Ocellated Turkey,2,,5,11,15.49,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,301,Ocellated Turkey,1,,5,12,7.19,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,319,Ocellated Turkey,1,,5,13,6.40,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,322,Ocellated Turkey,1,,5,13,10.18,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,325,Ocellated Turkey,1,,5,13,11.10,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,328,Ocellated Turkey,1,,5,13,14.34,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,334,Ocellated Turkey,1,,5,14,7.39,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,337,Ocellated Turkey,1,,5,14,14.37,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,340,Ocellated Turkey,1,,5,14,16.01,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,343,Ocellated Turkey,1,,5,15,7.16,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,346,Ocellated Turkey,1,,5,15,13.19,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,355,Ocellated Turkey,1,,5,16,7.23,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,358,Ocellated Turkey,1,,5,16,15.49,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,361,Ocellated Turkey,1,,5,16,17.07,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,370,Ocellated Turkey,1,,5,17,6.50,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,373,Ocellated Turkey,1,,5,17,12.46,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,379,Ocellated Turkey,1,,5,19,9.35,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,388,Ocellated Turkey,1,,5,20,11.02,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,397,Ocellated Turkey,1,,5,21,8.03,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,406,Ocellated Turkey,1,,5,21,17.52,,bushnell,809C,Laguna Seca,yes,,
,809C,290470,1941089,809,c,409,Ocellated Turkey,1,,5,22,8.16,,bushnell,809C,Laguna Seca,yes,,
,801C,292710,1955731,801,c,5141,Ocellated Turkey,1,2018,4,30,5.40,,Moultrie,801C,Yalbac,yes,,
,801C,292710,1955731,801,c,5165,Ocellated Turkey,1,2018,5,22,8.47,,Moultrie,801C,Yalbac,yes,,
,802C,288646,1957213,802,c,4230009,Ocellated Turkey,6,2018,4,23,17.56,,bushnell,802C,Yalbac,yes,,
,813D,290557,1941423,813,d,1,Ocellated Turkey,1,,5,22,15.31,,bushnell,813D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,9,Ocellated Turkey,1,,5,22,17.40,,bushnell,804D,Yalbac,yes,,
,809D,290096,1941263,809,d,10,Ocellated Turkey,1,,5,25,8.21,,bushnell,809D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,10,Ocellated Turkey,1,,5,24,10.42,,bushnell,813D,Laguna Seca,yes,,
,809D,290096,1941263,809,d,13,Ocellated Turkey,2,,5,25,10.26,,bushnell,809D,Laguna Seca,yes,,
,811D,290809,1941357,811,d,13,Ocellated Turkey,2,,5,22,14.53,,bushnell,811D,Laguna Seca,yes,,
,814D,291294,1941520,814,d,13,Ocellated Turkey,1,,5,23,5.59,,bushnell,814D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,16,Ocellated Turkey,1,,5,25,8.25,,bushnell,813D,Laguna Seca,yes,,
,814D,291294,1941520,814,d,17,Ocellated Turkey,1,,5,23,7.07,,bushnell,814D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,19,Ocellated Turkey,2,,5,26,9.24,,bushnell,813D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,21,Ocellated Turkey,4,,5,23,7.10,,bushnell,804D,Yalbac,yes,,
,811D,290809,1941357,811,d,22,Ocellated Turkey,1,,5,22,15.24,,bushnell,811D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,25,Ocellated Turkey,1,,5,27,8.17,,bushnell,813D,Laguna Seca,yes,,
,811D,290809,1941357,811,d,32,Ocellated Turkey,1,,5,23,10.33,,bushnell,811D,Laguna Seca,yes,,
,811D,290809,1941357,811,d,34,Ocellated Turkey,1,,5,23,11.12,,bushnell,811D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,37,Ocellated Turkey,3,,5,23,16.02,,bushnell,804D,Yalbac,yes,,
,811D,290809,1941357,811,d,37,Ocellated Turkey,1,,5,23,13.59,,bushnell,811D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,37,Ocellated Turkey,1,,5,28,7.53,,bushnell,813D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,40,Ocellated Turkey,1,,5,28,9.36,,bushnell,813D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,41,Ocellated Turkey,1,,5,25,5.45,,bushnell,804D,Yalbac,yes,,
,814D,291294,1941520,814,d,53,Ocellated Turkey,2,,5,27,13.29,chick,bushnell,814D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,58,Ocellated Turkey,1,,5,28,10.40,,bushnell,813D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,59,Ocellated Turkey,1,,5,25,17.24,,bushnell,804D,Yalbac,yes,,
,814D,291294,1941520,814,d,65,Ocellated Turkey,1,,5,28,6.21,,bushnell,814D,Laguna Seca,yes,,
,813D,290557,1941423,813,d,72,Ocellated Turkey,3,,5,29,17.06,,bushnell,813D,Laguna Seca,yes,,
,814D,291294,1941520,814,d,77,Ocellated Turkey,1,,5,28,7.02,,bushnell,814D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,79,Ocellated Turkey,1,,5,28,18.04,,bushnell,804D,Yalbac,yes,,
,813D,290557,1941423,813,d,85,Ocellated Turkey,1,,5,31,8.38,,bushnell,813D,Laguna Seca,yes,,
,814D,291294,1941520,814,d,89,Ocellated Turkey,1,,5,28,15.37,,bushnell,814D,Laguna Seca,yes,,
,805D,286384,1955478,805,d,91,Ocellated Turkey,3,,6,23,17.57,,bushnell,805D,Yalbac,yes,,
,814D,291294,1941520,814,d,93,Ocellated Turkey,1,,5,30,6.10,,bushnell,814D,Laguna Seca,yes,,
,809D,290096,1941263,809,d,98,Ocellated Turkey,1,,5,27,7.13,,bushnell,809D,Laguna Seca,yes,,
,811D,290809,1941357,811,d,98,Ocellated Turkey,1,,5,24,5.16,,bushnell,811D,Laguna Seca,yes,,
,811D,290809,1941357,811,d,100,Ocellated Turkey,1,,5,24,10.55,,bushnell,811D,Laguna Seca,yes,,
,804D,286002,1954720,804,d,102,Ocellated Turkey,3,,5,30,7.45,,bushnell,804D,Yalbac,yes,,
,811D,290809,1941357,811,d,103,Ocellated Turkey,1,,5,24,14.36,,bushnell,811D,Laguna Seca,yes,,
,805D,286384,1955478,805,d,107,Ocellated Turkey,3,,6,24,5.27,,bushnell,805D,Yalbac,yes,,
,804D,286002,1954720,804,d,109,Ocellated Turkey,1,,5,30,16.52,,bushnell,804D,Yalbac,yes,,
,809D,290096,1941263,809,d,109,Ocellated Turkey,6,,5,29,14.55,hen+very small chicks,bushnell,809D,Laguna Seca,yes,,
