"","site","picture","Species","Number_recorded","Year","Month","Day","Hour","obsdate","Mammal","Easting","Northing","date_time_obs"
"2455","509C",145,"Crested Guan",1,2015,5,29,8.36,"2015-05-29","No",280114,1935198,"2015-05-29 8.36"
"2456","507E",77,"Crested Guan",2,2015,8,7,9.05,"2015-08-07","No",283482,1934992,"2015-08-07 9.05"
"2457","507E",110,"Crested Guan",1,2015,8,8,17.05,"2015-08-08","No",283482,1934992,"2015-08-08 17.05"
"2458","507E",117,"Crested Guan",1,2015,8,9,7.36,"2015-08-09","No",283482,1934992,"2015-08-09 7.36"
"2459","507E",134,"Crested Guan",2,2015,8,9,7.45,"2015-08-09","No",283482,1934992,"2015-08-09 7.45"
"2460","507E",145,"Crested Guan",3,2015,8,9,10.16,"2015-08-09","No",283482,1934992,"2015-08-09 10.16"
"2461","506E",83,"Crested Guan",1,2015,8,12,10.35,"2015-08-12","No",292491,1955895,"2015-08-12 10.35"
"2462","506E",94,"Crested Guan",1,2015,8,13,8.08,"2015-08-13","No",292491,1955895,"2015-08-13 8.08"
"2463","506E",143,"Crested Guan",2,2015,8,19,7.56,"2015-08-19","No",292491,1955895,"2015-08-19 7.56"
"2464","504E",487,"Crested Guan",2,2015,8,25,8.04,"2015-08-25","No",290567,1955971,"2015-08-25 8.04"
"2465","504E",518,"Crested Guan",1,2015,8,26,15.37,"2015-08-26","No",290567,1955971,"2015-08-26 15.37"
"2466","506E",216,"Crested Guan",1,2015,8,27,17.1,"2015-08-27","No",292491,1955895,"2015-08-27 17.10"
"2467","504E",540,"Crested Guan",1,2015,8,28,19.02,"2015-08-28","No",290567,1955971,"2015-08-28 19.02"
"2468","504E",565,"Crested Guan",1,2015,8,30,17.46,"2015-08-30","No",290567,1955971,"2015-08-30 17.46"
"2469","506E",245,"Crested Guan",2,2015,8,30,7.41,"2015-08-30","No",292491,1955895,"2015-08-30 7.41"
"2470","504E",614,"Crested Guan",2,2015,9,4,10.29,"2015-09-04","No",290567,1955971,"2015-09-04 10.29"
"2471","504E",623,"Crested Guan",1,2015,9,4,11.13,"2015-09-04","No",290567,1955971,"2015-09-04 11.13"
"2472","504E",646,"Crested Guan",1,2015,9,5,15.46,"2015-09-05","No",290567,1955971,"2015-09-05 15.46"
"2473","504E",820,"Crested Guan",1,2015,9,12,8.37,"2015-09-12","No",290567,1955971,"2015-09-12 8.37"
"2474","504E",871,"Crested Guan",1,2015,9,12,18.34,"2015-09-12","No",290567,1955971,"2015-09-12 18.34"
"2475","504E",878,"Crested Guan",1,2015,9,14,8.54,"2015-09-14","No",290567,1955971,"2015-09-14 8.54"
"2476","504F",11,"Crested Guan",1,2015,9,17,11.06,"2015-09-17","No",289314,1956370,"2015-09-17 11.06"
"2477","507G",46,"Crested Guan",2,2015,11,22,10.46,"2015-11-22","No",282985,1935446,"2015-11-22 10.46"
"2478","502G",3745,"Crested Guan",2,2015,11,28,11.33,"2015-11-28","No",289511,1956735,"2015-11-28 11.33"
"2479","506G",283,"Crested Guan",1,2015,12,3,13.26,"2015-12-03","No",292534,1956194,"2015-12-03 13.26"
"2480","507F",342,"Deppe's Squirrel",1,2015,11,4,6.47,"2015-11-04","Yes",283119,1935211,"2015-11-04 6.47"
"2481","505G",232,"Gray Fox",1,2016,1,3,10.57,"2016-01-03","Yes",291021,1956145,"2016-01-03 10.57"
"2482","507H",266,"Gray Fox",1,2016,1,3,2.24,"2016-01-03","Yes",283483,1934993.94,"2016-01-03 2.24"
"2483","511H",181,"Gray Fox",1,2016,1,5,19.02,"2016-01-05","Yes",282087,1935456.716,"2016-01-05 19.02"
"2484","505G",244,"Gray Fox",1,2016,1,6,16.52,"2016-01-06","Yes",291021,1956145,"2016-01-06 16.52"
"2485","505G",256,"Gray Fox",1,2016,1,8,5.28,"2016-01-08","Yes",291021,1956145,"2016-01-08 5.28"
"2486","505G",265,"Gray Fox",1,2016,1,9,2.17,"2016-01-09","Yes",291021,1956145,"2016-01-09 2.17"
"2487","507H",340,"Gray Fox",1,2016,1,9,4.13,"2016-01-09","Yes",283483,1934993.94,"2016-01-09 4.13"
"2488","509H",346,"Gray Fox",1,2016,1,11,11.29,"2016-01-11","Yes",283730,1935382.07,"2016-01-11 11.29"
"2489","507H",358,"Gray Fox",1,2016,1,12,10.05,"2016-01-12","Yes",283483,1934993.94,"2016-01-12 10.05"
"2490","507H",361,"Gray Fox",1,2016,1,12,13.24,"2016-01-12","Yes",283483,1934993.94,"2016-01-12 13.24"
"2491","507H",442,"Gray Fox",1,2016,1,18,15.39,"2016-01-18","Yes",283483,1934993.94,"2016-01-18 15.39"
"2492","507H",451,"Gray Fox",1,2016,1,18,8.06,"2016-01-18","Yes",283483,1934993.94,"2016-01-18 8.06"
"2493","507H",586,"Gray Fox",1,2016,1,25,1.33,"2016-01-25","Yes",283483,1934993.94,"2016-01-25 1.33"
"2494","507H",616,"Gray Fox",1,2016,1,25,23.49,"2016-01-25","Yes",283483,1934993.94,"2016-01-25 23.49"
"2495","507H",691,"Gray Fox",1,2016,1,31,10.13,"2016-01-31","Yes",283483,1934993.94,"2016-01-31 10.13"
"2496","507H",697,"Gray Fox",1,2016,2,1,8.46,"2016-02-01","Yes",283483,1934993.94,"2016-02-01 8.46"
"2497","507H",700,"Gray Fox",1,2016,2,1,13.07,"2016-02-01","Yes",283483,1934993.94,"2016-02-01 13.07"
"2498","507H",742,"Gray Fox",1,2016,2,6,7.44,"2016-02-06","Yes",283483,1934993.94,"2016-02-06 7.44"
"2499","510H",768,"Gray Fox",1,2016,2,7,13.24,"2016-02-07","Yes",282719,1935522.766,"2016-02-07 13.24"
"2500","507H",784,"Gray Fox",1,2016,2,10,12.46,"2016-02-10","Yes",283483,1934993.94,"2016-02-10 12.46"
"2501","507H",807,"Gray Fox",1,2016,2,10,15.36,"2016-02-10","Yes",283483,1934993.94,"2016-02-10 15.36"
"2502","509H",2323,"Gray Fox",1,2016,2,11,11.52,"2016-02-11","Yes",283730,1935382.07,"2016-02-11 11.52"
"2503","507H",844,"Gray Fox",1,2016,2,12,21.29,"2016-02-12","Yes",283483,1934993.94,"2016-02-12 21.29"
"2504","507H",889,"Gray Fox",1,2016,2,16,2.27,"2016-02-16","Yes",283483,1934993.94,"2016-02-16 2.27"
"2505","507H",904,"Gray Fox",1,2016,2,17,0.39,"2016-02-17","Yes",283483,1934993.94,"2016-02-17 0.39"
"2506","507H",907,"Gray Fox",1,2016,2,17,9.49,"2016-02-17","Yes",283483,1934993.94,"2016-02-17 9.49"
"2507","507H",934,"Gray Fox",1,2016,2,20,3.4,"2016-02-20","Yes",283483,1934993.94,"2016-02-20 3.40"
"2508","507H",976,"Gray Fox",1,2016,2,22,18.37,"2016-02-22","Yes",283483,1934993.94,"2016-02-22 18.37"
"2509","507H",979,"Gray Fox",1,2016,2,22,20.2,"2016-02-22","Yes",283483,1934993.94,"2016-02-22 20.20"
"2510","507H",994,"Gray Fox",2,2016,2,23,9.35,"2016-02-23","Yes",283483,1934993.94,"2016-02-23 9.35"
"2511","507H",1010,"Gray Fox",1,2016,2,24,12.59,"2016-02-24","Yes",283483,1934993.94,"2016-02-24 12.59"
"2512","507H",1013,"Gray Fox",1,2016,2,24,16.28,"2016-02-24","Yes",283483,1934993.94,"2016-02-24 16.28"
"2513","507H",1043,"Gray Fox",1,2016,2,25,8.54,"2016-02-25","Yes",283483,1934993.94,"2016-02-25 8.54"
"2514","507H",1049,"Gray Fox",1,2016,2,25,9.5,"2016-02-25","Yes",283483,1934993.94,"2016-02-25 9.50"
"2515","507H",1052,"Gray Fox",1,2016,2,25,20.06,"2016-02-25","Yes",283483,1934993.94,"2016-02-25 20.06"
"2516","507C",31,"Gray Fox",1,2015,4,10,23.46,"2015-04-10","Yes",283656,1935412,"2015-04-10 23.46"
"2517","509C",31,"Gray Fox",1,2015,4,11,2.56,"2015-04-11","Yes",280114,1935198,"2015-04-11 2.56"
"2518","512C",497,"Gray Fox",1,2015,4,11,3.46,"2015-04-11","Yes",281740,1935290,"2015-04-11 3.46"
"2519","512C",497,"Gray Fox",1,2015,4,11,3.46,"2015-04-11","Yes",281740,1935290,"2015-04-11 3.46"
"2520","512C",2163,"Gray Fox",1,2015,4,13,19.4,"2015-04-13","Yes",281740,1935290,"2015-04-13 19.40"
"2521","512C",2163,"Gray Fox",1,2015,4,13,19.4,"2015-04-13","Yes",281740,1935290,"2015-04-13 19.40"
"2522","512C",2164,"Gray Fox",1,2015,4,13,21.12,"2015-04-13","Yes",281740,1935290,"2015-04-13 21.12"
"2523","512C",2164,"Gray Fox",1,2015,4,13,21.12,"2015-04-13","Yes",281740,1935290,"2015-04-13 21.12"
"2524","512C",2432,"Gray Fox",1,2015,4,14,22.56,"2015-04-14","Yes",281740,1935290,"2015-04-14 22.56"
"2525","512C",2432,"Gray Fox",1,2015,4,14,22.56,"2015-04-14","Yes",281740,1935290,"2015-04-14 22.56"
"2526","501C",47,"Gray Fox",1,2015,4,15,9.56,"2015-04-15","Yes",292447,1954693,"2015-04-15 9.56"
"2527","508C",6,"Gray Fox",1,2015,4,15,4.34,"2015-04-15","Yes",280364,1934433,"2015-04-15 4.34"
"2528","509C",6,"Gray Fox",1,2015,4,15,4.34,"2015-04-15","Yes",280114,1935198,"2015-04-15 4.34"
"2529","512C",2823,"Gray Fox",1,2015,4,16,0.36,"2015-04-16","Yes",281740,1935290,"2015-04-16 0.36"
"2530","512C",2823,"Gray Fox",1,2015,4,16,0.36,"2015-04-16","Yes",281740,1935290,"2015-04-16 0.36"
"2531","508C",14,"Gray Fox",1,2015,4,17,20.28,"2015-04-17","Yes",280364,1934433,"2015-04-17 20.28"
"2532","509C",14,"Gray Fox",1,2015,4,17,20.28,"2015-04-17","Yes",280114,1935198,"2015-04-17 20.28"
"2533","512C",3268,"Gray Fox",1,2015,4,17,0.41,"2015-04-17","Yes",281740,1935290,"2015-04-17 0.41"
"2534","512C",3268,"Gray Fox",1,2015,4,17,0.41,"2015-04-17","Yes",281740,1935290,"2015-04-17 0.41"
"2535","512C",3307,"Gray Fox",1,2015,4,18,1.3,"2015-04-18","Yes",281740,1935290,"2015-04-18 1.30"
"2536","512C",3307,"Gray Fox",1,2015,4,18,1.3,"2015-04-18","Yes",281740,1935290,"2015-04-18 1.30"
"2537","509C",61,"Gray Fox",1,2015,4,25,10.24,"2015-04-25","Yes",280114,1935198,"2015-04-25 10.24"
"2538","501C",266,"Gray Fox",1,2015,5,10,1.58,"2015-05-10","Yes",292447,1954693,"2015-05-10 1.58"
"2539","501C",389,"Gray Fox",1,2015,5,21,5.07,"2015-05-21","Yes",292447,1954693,"2015-05-21 5.07"
"2540","501C",500,"Gray Fox",1,2015,5,30,4.44,"2015-05-30","Yes",292447,1954693,"2015-05-30 4.44"
"2541","506D",1,"Gray Fox",1,2015,5,31,20.49,"2015-05-31","Yes",291532,1956956,"2015-05-31 20.49"
"2542","503D",58,"Gray Fox",1,2015,6,1,6.42,"2015-06-01","Yes",292559,1958254,"2015-06-01 6.42"
"2543","506D",16,"Gray Fox",1,2015,6,2,12.16,"2015-06-02","Yes",291532,1956956,"2015-06-02 12.16"
"2544","501D",37,"Gray Fox",1,2015,6,4,0.15,"2015-06-04","Yes",292588,1957992,"2015-06-04 0.15"
"2545","506D",22,"Gray Fox",1,2015,6,4,0.19,"2015-06-04","Yes",291532,1956956,"2015-06-04 0.19"
"2546","508D",15,"Gray Fox",1,2015,6,5,15.2,"2015-06-05","Yes",280218,1935038,"2015-06-05 15.20"
"2547","506D",34,"Gray Fox",1,2015,6,6,11.42,"2015-06-06","Yes",291532,1956956,"2015-06-06 11.42"
"2548","503D",130,"Gray Fox",1,2015,6,7,7.42,"2015-06-07","Yes",292559,1958254,"2015-06-07 7.42"
"2549","506D",40,"Gray Fox",1,2015,6,7,4.58,"2015-06-07","Yes",291532,1956956,"2015-06-07 4.58"
"2550","506D",43,"Gray Fox",1,2015,6,7,9.01,"2015-06-07","Yes",291532,1956956,"2015-06-07 9.01"
"2551","506D",52,"Gray Fox",1,2015,6,8,13.43,"2015-06-08","Yes",291532,1956956,"2015-06-08 13.43"
"2552","503D",173,"Gray Fox",1,2015,6,9,10.27,"2015-06-09","Yes",292559,1958254,"2015-06-09 10.27"
"2553","504D",38,"Gray Fox",1,2015,6,9,11.59,"2015-06-09","Yes",291590,1956114,"2015-06-09 11.59"
"2554","506D",55,"Gray Fox",1,2015,6,9,1.02,"2015-06-09","Yes",291532,1956956,"2015-06-09 1.02"
"2555","506D",61,"Gray Fox",1,2015,6,9,8.27,"2015-06-09","Yes",291532,1956956,"2015-06-09 8.27"
"2556","503D",217,"Gray Fox",1,2015,6,10,11.45,"2015-06-10","Yes",292559,1958254,"2015-06-10 11.45"
"2557","504D",45,"Gray Fox",1,2015,6,11,12.27,"2015-06-11","Yes",291590,1956114,"2015-06-11 12.27"
"2558","506D",70,"Gray Fox",1,2015,6,11,3.54,"2015-06-11","Yes",291532,1956956,"2015-06-11 3.54"
"2559","506D",73,"Gray Fox",1,2015,6,11,18.42,"2015-06-11","Yes",291532,1956956,"2015-06-11 18.42"
"2560","503D",262,"Gray Fox",1,2015,6,12,13.01,"2015-06-12","Yes",292559,1958254,"2015-06-12 13.01"
"2561","506D",88,"Gray Fox",1,2015,6,14,12.15,"2015-06-14","Yes",291532,1956956,"2015-06-14 12.15"
"2562","506D",91,"Gray Fox",1,2015,6,14,22.34,"2015-06-14","Yes",291532,1956956,"2015-06-14 22.34"
"2563","506D",94,"Gray Fox",1,2015,6,15,9.16,"2015-06-15","Yes",291532,1956956,"2015-06-15 9.16"
"2564","506D",97,"Gray Fox",1,2015,6,16,14.48,"2015-06-16","Yes",291532,1956956,"2015-06-16 14.48"
"2565","506D",100,"Gray Fox",1,2015,6,17,18.03,"2015-06-17","Yes",291532,1956956,"2015-06-17 18.03"
"2566","506D",103,"Gray Fox",1,2015,6,18,19.19,"2015-06-18","Yes",291532,1956956,"2015-06-18 19.19"
"2567","503D",379,"Gray Fox",1,2015,6,20,7.03,"2015-06-20","Yes",292559,1958254,"2015-06-20 7.03"
"2568","503D",406,"Gray Fox",1,2015,6,22,12.59,"2015-06-22","Yes",292559,1958254,"2015-06-22 12.59"
"2569","506D",112,"Gray Fox",1,2015,6,23,11.31,"2015-06-23","Yes",291532,1956956,"2015-06-23 11.31"
"2570","506D",115,"Gray Fox",1,2015,6,23,20.15,"2015-06-23","Yes",291532,1956956,"2015-06-23 20.15"
"2571","506D",127,"Gray Fox",1,2015,6,26,13.3,"2015-06-26","Yes",291532,1956956,"2015-06-26 13.30"
"2572","506D",142,"Gray Fox",1,2015,6,29,19.21,"2015-06-29","Yes",291532,1956956,"2015-06-29 19.21"
"2573","501D",109,"Gray Fox",1,2015,6,30,7.07,"2015-06-30","Yes",292588,1957992,"2015-06-30 7.07"
"2574","506D",145,"Gray Fox",1,2015,6,30,20.57,"2015-06-30","Yes",291532,1956956,"2015-06-30 20.57"
"2575","503D",517,"Gray Fox",1,2015,7,1,15.18,"2015-07-01","Yes",292559,1958254,"2015-07-01 15.18"
"2576","506D",151,"Gray Fox",1,2015,7,2,19.14,"2015-07-02","Yes",291532,1956956,"2015-07-02 19.14"
"2577","506D",154,"Gray Fox",1,2015,7,3,23.05,"2015-07-03","Yes",291532,1956956,"2015-07-03 23.05"
"2578","509D",61,"Gray Fox",1,2015,7,3,20.08,"2015-07-03","Yes",280713,1934457,"2015-07-03 20.08"
"2579","506D",160,"Gray Fox",1,2015,7,4,10.19,"2015-07-04","Yes",291532,1956956,"2015-07-04 10.19"
"2580","509D",64,"Gray Fox",1,2015,7,4,19.45,"2015-07-04","Yes",280713,1934457,"2015-07-04 19.45"
"2581","510D",118,"Gray Fox",1,2015,7,4,6.37,"2015-07-04","Yes",282702,1935595,"2015-07-04 6.37"
"2582","507D",64,"Gray Fox",1,2015,7,5,4.47,"2015-07-05","Yes",283856,1935164,"2015-07-05 4.47"
"2583","503D",565,"Gray Fox",1,2015,7,6,8.16,"2015-07-06","Yes",292559,1958254,"2015-07-06 8.16"
"2584","504D",77,"Gray Fox",1,2015,7,8,12.39,"2015-07-08","Yes",291590,1956114,"2015-07-08 12.39"
"2585","503D",604,"Gray Fox",1,2015,7,11,14.41,"2015-07-11","Yes",292559,1958254,"2015-07-11 14.41"
"2586","506D",175,"Gray Fox",1,2015,7,11,12.2,"2015-07-11","Yes",291532,1956956,"2015-07-11 12.20"
"2587","506D",181,"Gray Fox",1,2015,7,11,13.44,"2015-07-11","Yes",291532,1956956,"2015-07-11 13.44"
"2588","506D",184,"Gray Fox",1,2015,7,12,4.53,"2015-07-12","Yes",291532,1956956,"2015-07-12 4.53"
"2589","506D",190,"Gray Fox",1,2015,7,13,11.26,"2015-07-13","Yes",291532,1956956,"2015-07-13 11.26"
"2590","501D",142,"Gray Fox",1,2015,7,14,9.48,"2015-07-14","Yes",292588,1957992,"2015-07-14 9.48"
"2591","504D",80,"Gray Fox",1,2015,7,14,12.23,"2015-07-14","Yes",291590,1956114,"2015-07-14 12.23"
"2592","506D",202,"Gray Fox",1,2015,7,14,9.55,"2015-07-14","Yes",291532,1956956,"2015-07-14 9.55"
"2593","506D",208,"Gray Fox",1,2015,7,14,10.56,"2015-07-14","Yes",291532,1956956,"2015-07-14 10.56"
"2594","504D",83,"Gray Fox",1,2015,7,19,15.55,"2015-07-19","Yes",291590,1956114,"2015-07-19 15.55"
"2595","501D",148,"Gray Fox",1,2015,7,20,13.08,"2015-07-20","Yes",292588,1957992,"2015-07-20 13.08"
"2596","503D",808,"Gray Fox",1,2015,7,20,19.15,"2015-07-20","Yes",292559,1958254,"2015-07-20 19.15"
"2597","506D",223,"Gray Fox",1,2015,7,20,11.3,"2015-07-20","Yes",291532,1956956,"2015-07-20 11.30"
"2598","506D",226,"Gray Fox",1,2015,7,20,12.13,"2015-07-20","Yes",291532,1956956,"2015-07-20 12.13"
"2599","503D",820,"Gray Fox",1,2015,7,21,11.13,"2015-07-21","Yes",292559,1958254,"2015-07-21 11.13"
"2600","506D",235,"Gray Fox",1,2015,7,21,15.42,"2015-07-21","Yes",291532,1956956,"2015-07-21 15.42"
"2601","506D",238,"Gray Fox",1,2015,7,21,15.46,"2015-07-21","Yes",291532,1956956,"2015-07-21 15.46"
"2602","506D",241,"Gray Fox",1,2015,7,22,11.39,"2015-07-22","Yes",291532,1956956,"2015-07-22 11.39"
"2603","506D",253,"Gray Fox",1,2015,7,22,16.28,"2015-07-22","Yes",291532,1956956,"2015-07-22 16.28"
"2604","506D",256,"Gray Fox",1,2015,7,23,20.23,"2015-07-23","Yes",291532,1956956,"2015-07-23 20.23"
"2605","503D",958,"Gray Fox",1,2015,7,24,14.35,"2015-07-24","Yes",292559,1958254,"2015-07-24 14.35"
"2606","501D",163,"Gray Fox",1,2015,7,25,19.24,"2015-07-25","Yes",292588,1957992,"2015-07-25 19.24"
"2607","503D",976,"Gray Fox",1,2015,7,25,13.2,"2015-07-25","Yes",292559,1958254,"2015-07-25 13.20"
"2608","503D",979,"Gray Fox",1,2015,7,25,17.13,"2015-07-25","Yes",292559,1958254,"2015-07-25 17.13"
"2609","504D",97,"Gray Fox",1,2015,7,27,17.02,"2015-07-27","Yes",291590,1956114,"2015-07-27 17.02"
"2610","509D",109,"Gray Fox",1,2015,7,27,4.26,"2015-07-27","Yes",280713,1934457,"2015-07-27 4.26"
"2611","504E",46,"Gray Fox",1,2015,7,30,22.44,"2015-07-30","Yes",290567,1955971,"2015-07-30 22.44"
"2612","509E",19,"Gray Fox",1,2015,7,30,4.23,"2015-07-30","Yes",281203,1934430,"2015-07-30 4.23"
"2613","509E",21,"Gray Fox",1,2015,7,30,4.23,"2015-07-30","Yes",281203,1934430,"2015-07-30 4.23"
"2614","510E",16,"Gray Fox",1,2015,7,30,5.25,"2015-07-30","Yes",281670,1934730,"2015-07-30 5.25"
"2615","512E",45,"Gray Fox",1,2015,7,30,8.25,"2015-07-30","Yes",282178,1935684,"2015-07-30 8.25"
"2616","507E",36,"Gray Fox",1,2015,7,31,22.28,"2015-07-31","Yes",283482,1934992,"2015-07-31 22.28"
"2617","509E",22,"Gray Fox",1,2015,7,31,0.16,"2015-07-31","Yes",281203,1934430,"2015-07-31 0.16"
"2618","501E",19,"Gray Fox",1,2015,8,1,19.17,"2015-08-01","Yes",291363,1956977,"2015-08-01 19.17"
"2619","504E",89,"Gray Fox",1,2015,8,2,22.18,"2015-08-02","Yes",290567,1955971,"2015-08-02 22.18"
"2620","510E",26,"Gray Fox",1,2015,8,2,1.4,"2015-08-02","Yes",281670,1934730,"2015-08-02 1.40"
"2621","510E",29,"Gray Fox",1,2015,8,2,19.23,"2015-08-02","Yes",281670,1934730,"2015-08-02 19.23"
"2622","509E",49,"Gray Fox",1,2015,8,4,21.44,"2015-08-04","Yes",281203,1934430,"2015-08-04 21.44"
"2623","509E",50,"Gray Fox",1,2015,8,4,21.44,"2015-08-04","Yes",281203,1934430,"2015-08-04 21.44"
"2624","512E",527,"Gray Fox",1,2015,8,4,19.17,"2015-08-04","Yes",282178,1935684,"2015-08-04 19.17"
"2625","502E",3418,"Gray Fox",1,2015,8,5,3.08,"2015-08-05","Yes",290847,1955799,"2015-08-05 3.08"
"2626","510E",44,"Gray Fox",1,2015,8,6,11.54,"2015-08-06","Yes",281670,1934730,"2015-08-06 11.54"
"2627","504E",219,"Gray Fox",1,2015,8,7,5.27,"2015-08-07","Yes",290567,1955971,"2015-08-07 5.27"
"2628","504E",221,"Gray Fox",1,2015,8,7,10.45,"2015-08-07","Yes",290567,1955971,"2015-08-07 10.45"
"2629","507E",86,"Gray Fox",1,2015,8,7,14.59,"2015-08-07","Yes",283482,1934992,"2015-08-07 14.59"
"2630","509E",64,"Gray Fox",1,2015,8,7,3.42,"2015-08-07","Yes",281203,1934430,"2015-08-07 3.42"
"2631","509E",64,"Gray Fox",1,2015,8,7,3.42,"2015-08-07","Yes",281203,1934430,"2015-08-07 3.42"
"2632","501E",49,"Gray Fox",1,2015,8,8,16.42,"2015-08-08","Yes",291363,1956977,"2015-08-08 16.42"
"2633","509E",70,"Gray Fox",1,2015,8,8,7.4,"2015-08-08","Yes",281203,1934430,"2015-08-08 7.40"
"2634","509E",70,"Gray Fox",1,2015,8,8,7.4,"2015-08-08","Yes",281203,1934430,"2015-08-08 7.40"
"2635","507E",172,"Gray Fox",1,2015,8,10,23.39,"2015-08-10","Yes",283482,1934992,"2015-08-10 23.39"
"2636","509E",76,"Gray Fox",1,2015,8,10,7.17,"2015-08-10","Yes",281203,1934430,"2015-08-10 7.17"
"2637","509E",77,"Gray Fox",1,2015,8,10,7.17,"2015-08-10","Yes",281203,1934430,"2015-08-10 7.17"
"2638","501E",52,"Gray Fox",1,2015,8,11,3.23,"2015-08-11","Yes",291363,1956977,"2015-08-11 3.23"
"2639","510E",56,"Gray Fox",1,2015,8,11,20.13,"2015-08-11","Yes",281670,1934730,"2015-08-11 20.13"
"2640","510E",82,"Gray Fox",1,2015,8,14,23.47,"2015-08-14","Yes",281670,1934730,"2015-08-14 23.47"
"2641","507E",212,"Gray Fox",1,2015,8,16,5.04,"2015-08-16","Yes",283482,1934992,"2015-08-16 5.04"
"2642","507E",216,"Gray Fox",1,2015,8,17,16.34,"2015-08-17","Yes",283482,1934992,"2015-08-17 16.34"
"2643","510E",92,"Gray Fox",1,2015,8,17,20.38,"2015-08-17","Yes",281670,1934730,"2015-08-17 20.38"
"2644","504E",385,"Gray Fox",1,2015,8,20,11.44,"2015-08-20","Yes",290567,1955971,"2015-08-20 11.44"
"2645","507E",251,"Gray Fox",1,2015,8,20,15.11,"2015-08-20","Yes",283482,1934992,"2015-08-20 15.11"
"2646","501E",85,"Gray Fox",1,2015,8,21,3.25,"2015-08-21","Yes",291363,1956977,"2015-08-21 3.25"
"2647","507E",328,"Gray Fox",1,2015,8,22,20.26,"2015-08-22","Yes",283482,1934992,"2015-08-22 20.26"
"2648","501E",100,"Gray Fox",1,2015,8,23,19.2,"2015-08-23","Yes",291363,1956977,"2015-08-23 19.20"
"2649","502E",3485,"Gray Fox",1,2015,8,24,4.59,"2015-08-24","Yes",290847,1955799,"2015-08-24 4.59"
"2650","504E",482,"Gray Fox",1,2015,8,24,23.19,"2015-08-24","Yes",290567,1955971,"2015-08-24 23.19"
"2651","506E",188,"Gray Fox",1,2015,8,25,9.28,"2015-08-25","Yes",292491,1955895,"2015-08-25 9.28"
"2652","501E",109,"Gray Fox",1,2015,8,26,12.57,"2015-08-26","Yes",291363,1956977,"2015-08-26 12.57"
"2653","504E",524,"Gray Fox",1,2015,8,26,21.35,"2015-08-26","Yes",290567,1955971,"2015-08-26 21.35"
"2654","507E",368,"Gray Fox",1,2015,8,26,10.3,"2015-08-26","Yes",283482,1934992,"2015-08-26 10.30"
"2655","501E",112,"Gray Fox",1,2015,8,27,19.21,"2015-08-27","Yes",291363,1956977,"2015-08-27 19.21"
"2656","510E",151,"Gray Fox",1,2015,9,1,20.58,"2015-09-01","Yes",281670,1934730,"2015-09-01 20.58"
"2657","502E",3529,"Gray Fox",1,2015,9,3,11.06,"2015-09-03","Yes",290847,1955799,"2015-09-03 11.06"
"2658","502E",3539,"Gray Fox",1,2015,9,6,10.16,"2015-09-06","Yes",290847,1955799,"2015-09-06 10.16"
"2659","504E",661,"Gray Fox",1,2015,9,6,11.45,"2015-09-06","Yes",290567,1955971,"2015-09-06 11.45"
"2660","510E",201,"Gray Fox",1,2015,9,6,15.2,"2015-09-06","Yes",281670,1934730,"2015-09-06 15.20"
"2661","507E",463,"Gray Fox",1,2015,9,7,14.04,"2015-09-07","Yes",283482,1934992,"2015-09-07 14.04"
"2662","501E",178,"Gray Fox",1,2015,9,8,3.54,"2015-09-08","Yes",291363,1956977,"2015-09-08 3.54"
"2663","501E",181,"Gray Fox",1,2015,9,8,11.12,"2015-09-08","Yes",291363,1956977,"2015-09-08 11.12"
"2664","504E",739,"Gray Fox",1,2015,9,9,14.27,"2015-09-09","Yes",290567,1955971,"2015-09-09 14.27"
"2665","503E",731,"Gray Fox",1,2015,9,11,13.43,"2015-09-11","Yes",291322,1957347,"2015-09-11 13.43"
"2666","503E",734,"Gray Fox",1,2015,9,11,13.43,"2015-09-11","Yes",291322,1957347,"2015-09-11 13.43"
"2667","510E",226,"Gray Fox",1,2015,9,11,8.53,"2015-09-11","Yes",281670,1934730,"2015-09-11 8.53"
"2668","503E",787,"Gray Fox",1,2015,9,12,12.59,"2015-09-12","Yes",291322,1957347,"2015-09-12 12.59"
"2669","503E",788,"Gray Fox",1,2015,9,12,12.59,"2015-09-12","Yes",291322,1957347,"2015-09-12 12.59"
"2670","510FG",27,"Gray Fox",1,2015,9,15,19.31,"2015-09-15","Yes",281361,1934328,"2015-09-15 19.31"
"2671","503F",56,"Gray Fox",1,2015,9,17,14.37,"2015-09-17","Yes",291313,1957359,"2015-09-17 14.37"
"2672","501F",13,"Gray Fox",1,2015,9,18,10.5,"2015-09-18","Yes",292314,1958107,"2015-09-18 10.50"
"2673","507F",13,"Gray Fox",1,2015,9,18,22.18,"2015-09-18","Yes",283119,1935211,"2015-09-18 22.18"
"2674","507F",18,"Gray Fox",1,2015,9,19,21.55,"2015-09-19","Yes",283119,1935211,"2015-09-19 21.55"
"2675","501F",34,"Gray Fox",1,2015,9,24,11.42,"2015-09-24","Yes",292314,1958107,"2015-09-24 11.42"
"2676","510FG",43,"Gray Fox",1,2015,9,26,18.5,"2015-09-26","Yes",281361,1934328,"2015-09-26 18.50"
