"picture","species.name","Nr","Year","Month","Day","Hour.Exact","Comment","Location.1","Mammal","site","Brand","Date.Placement","Date.Removed","Days","Northing","Easting","Conservati","Active_Log","Logged_in","Hurricane","Fire_Damag","Location_d","Landscape","Location.y","Last.Record","obsdate","visit","date_time_obs"
100,"White-tailed Deer",1,2016,5,27,"6.34","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-05-27,37,"2016-05-27 6.34"
103,"White-tailed Deer",1,2016,5,27,"7.3","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-05-27,37,"2016-05-27 7.30"
106,"White-tailed Deer",1,2016,5,30,"10.07","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-05-30,40,"2016-05-30 10.07"
127,"White-tailed Deer",1,2016,6,4,"11.22","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-04,45,"2016-06-04 11.22"
148,"White-tailed Deer",1,2016,6,6,"9.4","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-06,47,"2016-06-06 9.40"
158,"White-tailed Deer",1,2016,6,9,"7","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-09,50,"2016-06-09 7.00"
160,"White-tailed Deer",1,2016,6,9,"11.03","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-09,50,"2016-06-09 11.03"
175,"White-tailed Deer",1,2016,6,11,"13.45","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-11,52,"2016-06-11 13.45"
178,"White-tailed Deer",1,2016,6,12,"15.55","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-12,53,"2016-06-12 15.55"
187,"White-tailed Deer",1,2016,6,14,"18.15","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-14,55,"2016-06-14 18.15"
193,"White-tailed Deer",1,2016,6,15,"9.54","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-15,56,"2016-06-15 9.54"
223,"White-tailed Deer",1,2016,6,24,"9.43","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-06-24,65,"2016-06-24 9.43"
256,"White-tailed Deer",1,2016,7,1,"18.01","","Laguna Seca","Yes","605I","Moultrycam",2016-04-21,2016-07-05,75,1955489.141,290611.8585,"No","No",2015,"No","No","Along narrow logging trail","Mature Forest","Laguna Seca",2016-07-06,2016-07-01,72,"2016-07-01 18.01"
61,"Common Opossum",1,2016,7,13,"23.21","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-13,9,"2016-07-13 23.21"
169,"Crested Guan",1,2016,7,31,"9.36","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-31,27,"2016-07-31 9.36"
31,"Gray Fox",1,2016,7,8,"14.22","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-08,4,"2016-07-08 14.22"
49,"Gray Fox",1,2016,7,12,"8.49","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-12,8,"2016-07-12 8.49"
55,"Gray Fox",1,2016,7,12,"21.54","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-12,8,"2016-07-12 21.54"
58,"Gray Fox",1,2016,7,13,"20.21","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-13,9,"2016-07-13 20.21"
70,"Gray Fox",1,2016,7,15,"4.2","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-15,11,"2016-07-15 4.20"
91,"Gray Fox",1,2016,7,17,"21.51","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-17,13,"2016-07-17 21.51"
100,"Gray Fox",1,2016,7,18,"21.17","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-18,14,"2016-07-18 21.17"
115,"Gray Fox",1,2016,7,22,"5.24","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-22,18,"2016-07-22 5.24"
130,"Gray Fox",1,2016,7,23,"2.11","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-23,19,"2016-07-23 2.11"
136,"Gray Fox",1,2016,7,25,"5.49","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-25,21,"2016-07-25 5.49"
142,"Gray Fox",1,2016,7,26,"1.59","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-26,22,"2016-07-26 1.59"
154,"Gray Fox",1,2016,7,29,"0.29","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-29,25,"2016-07-29 0.29"
166,"Gray Fox",1,2016,7,29,"9.2","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-29,25,"2016-07-29 9.20"
208,"Gray Fox",1,2016,8,1,"8.01","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-01,28,"2016-08-01 8.01"
250,"Gray Fox",1,2016,8,9,"4.09","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-09,36,"2016-08-09 4.09"
253,"Gray Fox",1,2016,8,9,"16.5","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-09,36,"2016-08-09 16.50"
277,"Gray Fox",1,2016,8,12,"10.38","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-12,39,"2016-08-12 10.38"
283,"Gray Fox",1,2016,8,15,"10.22","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-15,42,"2016-08-15 10.22"
298,"Gray Fox",1,2016,8,18,"11.3","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-18,45,"2016-08-18 11.30"
304,"Gray Fox",1,2016,8,21,"1.36","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-21,48,"2016-08-21 1.36"
322,"Gray Fox",1,2016,9,2,"11.31","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-09-02,60,"2016-09-02 11.31"
34,"Great Curassow",1,2016,7,10,"18.57","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-10,6,"2016-07-10 18.57"
40,"Great Curassow",1,2016,7,11,"19.06","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-11,7,"2016-07-11 19.06"
52,"Great Curassow",1,2016,7,12,"18.06","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-12,8,"2016-07-12 18.06"
79,"Great Curassow",1,2016,7,15,"6.58","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-15,11,"2016-07-15 6.58"
112,"Great Curassow",1,2016,7,21,"19.03","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-21,17,"2016-07-21 19.03"
127,"Great Curassow",1,2016,7,22,"10.03","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-22,18,"2016-07-22 10.03"
157,"Great Curassow",1,2016,7,29,"8.13","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-29,25,"2016-07-29 8.13"
181,"Great Curassow",1,2016,8,1,"6.49","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-01,28,"2016-08-01 6.49"
211,"Great Curassow",1,2016,8,2,"7.51","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-02,29,"2016-08-02 7.51"
229,"Great Curassow",1,2016,8,4,"17.04","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-04,31,"2016-08-04 17.04"
241,"Great Curassow",1,2016,8,6,"18.4","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-06,33,"2016-08-06 18.40"
247,"Great Curassow",1,2016,8,8,"17.03","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-08,35,"2016-08-08 17.03"
256,"Great Curassow",1,2016,8,10,"7.43","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-10,37,"2016-08-10 7.43"
280,"Great Curassow",1,2016,8,13,"6.24","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-13,40,"2016-08-13 6.24"
316,"Great Curassow",1,2016,8,30,"8.31","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-30,57,"2016-08-30 8.31"
28,"Jaguar",1,2016,7,8,"0.33","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-08,4,"2016-07-08 0.33"
25,"Margay",1,2016,7,6,"23.12","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-06,2,"2016-07-06 23.12"
64,"Ocellated Turkey",1,2016,7,14,"18.56","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-14,10,"2016-07-14 18.56"
73,"Ocellated Turkey",3,2016,7,15,"6.42","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-15,11,"2016-07-15 6.42"
103,"Ocellated Turkey",1,2016,7,20,"10.52","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-20,16,"2016-07-20 10.52"
119,"Ocellated Turkey",1,2016,7,22,"6.44","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-22,18,"2016-07-22 6.44"
218,"Ocellated Turkey",1,2016,8,3,"7.45","","Laguna Seca","No","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-03,30,"2016-08-03 7.45"
46,"Ocelot",1,2016,7,11,"20.21","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-11,7,"2016-07-11 20.21"
37,"Puma",1,2016,7,11,"2.46","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-11,7,"2016-07-11 2.46"
43,"Puma",1,2016,7,11,"19.47","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-11,7,"2016-07-11 19.47"
124,"Puma",1,2016,7,22,"7.28","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-22,18,"2016-07-22 7.28"
139,"Puma",1,2016,7,25,"6.59","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-25,21,"2016-07-25 6.59"
151,"Puma",1,2016,7,27,"20.56","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-27,23,"2016-07-27 20.56"
220,"Puma",1,2016,8,3,"20.51","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-03,30,"2016-08-03 20.51"
94,"White-tailed Deer",1,2016,7,18,"12.25","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-18,14,"2016-07-18 12.25"
133,"White-tailed Deer",1,2016,7,24,"13.56","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-24,20,"2016-07-24 13.56"
178,"White-tailed Deer",1,2016,7,31,"10.01","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-07-31,27,"2016-07-31 10.01"
223,"White-tailed Deer",1,2016,8,4,"11.36","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-04,31,"2016-08-04 11.36"
226,"White-tailed Deer",1,2016,8,4,"12.38","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-04,31,"2016-08-04 12.38"
236,"White-tailed Deer",1,2016,8,4,"18.36","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-04,31,"2016-08-04 18.36"
238,"White-tailed Deer",1,2016,8,6,"13.04","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-06,33,"2016-08-06 13.04"
244,"White-tailed Deer",1,2016,8,6,"19.17","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-06,33,"2016-08-06 19.17"
265,"White-tailed Deer",1,2016,8,11,"18.11","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-11,38,"2016-08-11 18.11"
289,"White-tailed Deer",1,2016,8,18,"10.34","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-08-18,45,"2016-08-18 10.34"
325,"White-tailed Deer",1,2016,9,3,"5.07","","Laguna Seca","Yes","605J","Moultrycam",2016-07-05,2016-09-08,64,1956001.528,290563.1678,"No","No",2015,"No","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-08,2016-09-03,61,"2016-09-03 5.07"
28,"White-tailed Deer",1,2016,9,21,"5.22","","Laguna Seca","Yes","605K","Moultrycam",2016-09-08,2016-12-07,20,1955898.961,290971.0612,"No","No",2015,"Yes","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-29,2016-09-21,14,"2016-09-21 5.22"
34,"White-tailed Deer",1,2016,9,27,"10.37","","Laguna Seca","Yes","605K","Moultrycam",2016-09-08,2016-12-07,20,1955898.961,290971.0612,"No","No",2015,"Yes","No","Along large logging road","Mature Forest","Laguna Seca",2016-09-29,2016-09-27,20,"2016-09-27 10.37"
